"","Site","Plot","Date","Colony","Verified","RED","REDsd","GRN","GRNsd","FSC","FSCsd","SSC","SSCsd","Year","Month","Day","meantemp","mintemp","maxtemp","range"
"80","East","B",2022-08-22,7,"Yes",3.77688396043521,0.395336526664769,1.81458265835806,0.45260784144389,2.73416630306627,0.509926086088083,3.31661194005935,0.408745182303835,2022,"08","22",29.7490520833333,28.953,30.558,1.605
"81","East","B",2022-08-22,2,"Yes",3.88380860429781,0.330455296550517,1.87985822422401,0.461025772974413,2.75714825070545,0.500173249296335,3.32438063143043,0.444595774069229,2022,"08","22",29.7490520833333,28.953,30.558,1.605
"82","East","B",2022-08-22,6,"Yes",3.7895654564769,0.35920128537263,1.8316520400165,0.42530641490926,2.75909653568482,0.503799115554552,3.29276122710396,0.416311171738342,2022,"08","22",29.7490520833333,28.953,30.558,1.605
"83","East","B",2022-08-22,8,"Yes",3.7200566987482,0.338021907318883,2.14991740447363,0.473583469573941,2.79322657110609,0.512074881012926,3.38449157828853,0.48226703754153,2022,"08","22",29.7490520833333,28.953,30.558,1.605
"84","East","B",2022-08-22,9,"Yes",3.6432726760841,0.412687413025942,1.92010419908016,0.470275812909374,2.7380345413929,0.528407706662743,3.3177618107753,0.451946953063677,2022,"08","22",29.7490520833333,28.953,30.558,1.605
"85","East","B",2022-08-22,5,"Yes",3.75640395614738,0.364707726909634,1.90856401742091,0.449478703042896,2.72153699739688,0.506458520080291,3.33160288726472,0.436072957701666,2022,"08","22",29.7490520833333,28.953,30.558,1.605
"86","East","B",2022-08-22,10,"Yes",3.74885576420923,0.341309931309646,1.97264040547776,0.457006877616065,2.72770978562603,0.504968049903325,3.32315593430807,0.466076255498424,2022,"08","22",29.7490520833333,28.953,30.558,1.605
"87","Luminao","34",2021-08-04,4,"Yes",3.74533825246429,0.348557868436217,1.84432466671696,0.519046920141406,2.81964279868236,0.486408242579118,3.25834549316033,0.469688176632426,2021,"08","04",29.713125,29.54,30.142,0.602
"88","Luminao","34",2021-08-04,5,"Yes",3.75301531396344,0.347070616472402,1.88375219285966,0.512989061113855,2.85982249896772,0.480252993175233,3.26382149801098,0.459362044854687,2021,"08","04",29.713125,29.54,30.142,0.602
"89","Luminao","34",2021-08-04,1,"Yes",3.81214223484471,0.321435523693832,1.77047720494934,0.416665752880042,2.86986067286719,0.413312530987383,3.18478157858606,0.366801966813938,2021,"08","04",29.713125,29.54,30.142,0.602
"90","Luminao","34",2021-08-04,10,"Yes",3.72922767481355,0.340298710438823,1.83858568564805,0.436870653244942,2.84826211781899,0.46292560692039,3.24701137331183,0.413955274535429,2021,"08","04",29.713125,29.54,30.142,0.602
"91","Luminao","34",2021-08-04,6,"Yes",3.77656129843884,0.331705484594689,1.84878293063204,0.517597181853451,2.85500336088516,0.477607539236895,3.2101502348305,0.488762457492553,2021,"08","04",29.713125,29.54,30.142,0.602
"92","Luminao","34",2021-08-04,2,"Yes",3.77239469132702,0.333724657777719,1.73560881295474,0.422454599105225,2.83182284637177,0.428670890240351,3.21078636919709,0.38215909573012,2021,"08","04",29.713125,29.54,30.142,0.602
"93","Luminao","34",2021-08-04,11,"Yes",3.61953101755684,0.356279869041026,1.78356984825171,0.406366766400398,2.83885607727968,0.447206189993199,3.29056609695714,0.442660066154076,2021,"08","04",29.713125,29.54,30.142,0.602
"94","Luminao","34",2021-08-04,7,"Yes",3.73164415531131,0.348927737647857,1.95744675497756,0.541685363523481,2.87379754712855,0.458414386533749,3.23814691886293,0.476330078171156,2021,"08","04",29.713125,29.54,30.142,0.602
"95","Luminao","34",2021-08-04,3,"Yes",3.7510366520434,0.342081459243406,1.86267374368022,0.438049231716262,2.85707431993891,0.455600037636166,3.24146111412471,0.404785060054042,2021,"08","04",29.713125,29.54,30.142,0.602
"96","Luminao","34",2021-08-04,12,"Yes",3.72983018540294,0.339293339374662,1.84277819974658,0.495040547574579,2.86901558525089,0.46487463949862,3.29769309472884,0.450112439204649,2021,"08","04",29.713125,29.54,30.142,0.602
"97","Luminao","34",2021-08-04,8,"Yes",3.80646926608642,0.33215596081276,2.0053909475702,0.548672359326667,2.90686486695679,0.4841212158723,3.29910479427002,0.500627164164301,2021,"08","04",29.713125,29.54,30.142,0.602
