FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
11.385163,0.000000,1.717642,0.755516,0.804856,2.578006,0.432106,64384.511719,1.056339,0.000000,0.234933,0.000000,0.000000,0.411284,0.000000,4.808782,1632.000000,,0
11.527016,0.000000,2.781532,1.073141,0.286788,0.903535,0.263054,99998.000000,1.061717,0.000000,0.444284,0.030657,0.000000,0.000000,0.000000,4.999991,2400.000000,,0
10.364446,0.000000,0.000000,0.539654,0.703092,1.060806,0.053940,0.000000,1.015546,0.000000,0.000000,0.000000,0.000000,0.025636,0.000000,0.000000,7586.000000,,0
11.070622,24.639072,0.308374,0.000000,0.000000,0.052424,0.608674,0.000000,1.044172,1.391624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8012.000000,,0
13.130560,16.541174,0.570492,0.894284,0.814107,0.000000,0.340718,38342.640625,1.118283,1.218566,0.000000,0.000000,0.000000,0.000000,0.000000,4.583682,13237.000000,,0
10.971943,0.000000,0.829526,1.251998,1.477111,0.117182,1.006824,38342.640625,1.040284,0.000000,0.000000,0.097604,0.169413,0.000000,0.002954,4.583682,14379.000000,,0
11.049036,19.433722,0.536571,0.222029,0.280620,0.000000,0.416195,99998.000000,1.043324,1.288556,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,15172.000000,,0
10.558722,0.000000,0.403970,0.669171,0.629083,1.168737,0.013000,99998.000000,1.023611,0.000000,0.000000,0.000000,0.000000,0.067717,0.000000,4.999991,15756.000000,,0
10.790002,6.176729,1.942755,1.319840,0.607497,0.000000,0.097791,99998.000000,1.033022,0.790759,0.288418,0.120521,0.000000,0.000000,0.000000,4.999991,17081.000000,,0
11.847724,14.043346,0.271369,0.659920,0.505733,2.559503,0.009507,99998.000000,1.073635,1.147471,0.000000,0.000000,0.000000,0.408156,0.000000,4.999991,17344.000000,,0
11.690454,0.000000,2.004430,2.288134,1.070057,0.000000,0.376031,12300.778320,1.067831,0.000000,0.301991,0.359481,0.029407,0.000000,0.000000,4.089932,17885.000000,,0
10.361362,0.000000,0.000000,0.777102,0.539654,0.000000,0.118860,16464.304688,1.015417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.216543,21117.000000,,0
12.026581,0.000000,0.000000,0.786353,0.700009,3.389029,0.188609,29475.917969,1.080142,0.000000,0.000000,0.000000,0.000000,0.530075,0.000000,4.469467,21930.000000,,0
12.140679,2.186371,1.026885,0.823358,0.915870,1.042304,0.123015,99998.000000,1.084243,0.339724,0.011522,0.000000,0.000000,0.017994,0.000000,4.999991,36162.000000,,0
11.813803,53.774235,0.373132,0.000000,0.749349,0.126433,0.202160,34361.316406,1.072390,1.730574,0.000000,0.000000,0.000000,0.000000,0.000000,4.536070,38513.000000,,0
11.465341,0.000000,0.132601,0.826442,1.264333,2.843207,0.999451,99998.000000,1.059387,0.000000,0.000000,0.000000,0.101861,0.453808,0.000000,4.999991,47664.000000,,0
11.761379,0.000000,0.382384,0.715427,0.992964,2.140115,0.599748,99998.000000,1.070458,0.000000,0.000000,0.000000,0.000000,0.330437,0.000000,4.999991,48328.000000,,0
11.560937,1.144067,2.226459,1.807071,0.647585,0.000000,0.073732,99998.000000,1.062993,0.058451,0.347615,0.256975,0.000000,0.000000,0.000000,4.999991,49494.000000,,0
10.382948,0.000000,1.017634,0.225113,0.536571,1.403101,0.211105,99998.000000,1.016321,0.000000,0.007592,0.000000,0.000000,0.147089,0.000000,4.999991,51402.000000,,0
10.614229,0.000000,0.083261,0.465645,0.604413,1.350678,0.169971,99998.000000,1.025888,0.000000,0.000000,0.000000,0.000000,0.130552,0.000000,4.999991,54771.000000,,0
10.456958,0.000000,2.337474,1.455525,0.644501,0.000000,0.615656,9957.808594,1.019405,0.000000,0.368747,0.163020,0.000000,0.000000,0.000000,3.998164,55262.000000,,0
10.370613,19.939455,0.000000,0.000000,0.536571,1.375347,0.270867,99998.000000,1.015804,1.299713,0.000000,0.000000,0.000000,0.138412,0.000000,4.999991,61220.000000,,0
10.654318,14.237622,0.900452,0.777102,0.548905,1.273584,0.017075,99998.000000,1.027526,1.153437,0.000000,0.000000,0.000000,0.105028,0.000000,4.999991,61582.000000,,0
12.797516,10.765332,2.072273,1.541869,0.795605,0.912787,0.381076,99998.000000,1.107126,1.032027,0.316447,0.188048,0.000000,0.000000,0.000000,4.999991,61874.000000,,0
10.823923,0.000000,1.313673,1.535702,0.777102,0.000000,0.345180,99998.000000,1.034385,0.000000,0.118487,0.186307,0.000000,0.000000,0.000000,4.999991,63951.000000,,0
13.056550,27.149237,2.627345,0.851112,0.255950,2.133947,0.115060,99998.000000,1.115828,1.433758,0.419517,0.000000,0.000000,0.329184,0.000000,4.999991,65571.000000,,0
10.864012,0.000000,1.807071,1.304422,1.147151,0.000000,1.303691,99998.000000,1.035990,0.000000,0.256975,0.115418,0.059621,0.000000,0.115175,4.999991,65637.000000,,0
