FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
10.389116,0.000000,0.302206,0.740097,0.000000,0.000000,0.430489,0.000000,1.016579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,824.000000,,0
11.607193,0.000000,0.000000,0.055507,2.975808,0.000000,2.227276,20981.396484,1.064727,0.000000,0.000000,0.000000,0.473605,0.000000,0.347774,4.321835,3365.000000,,0
13.586953,7.243702,1.585042,1.890332,1.427771,0.000000,0.657375,99998.000000,1.133122,0.859961,0.200041,0.276538,0.154659,0.000000,0.000000,4.999991,5383.000000,,0
12.119093,35.271805,1.014550,2.029100,0.200443,2.133947,0.926496,99998.000000,1.083470,1.547428,0.006273,0.307303,0.000000,0.329184,0.000000,4.999991,6446.000000,,0
12.427467,0.000000,1.998263,1.766982,0.000000,2.423819,0.832585,0.000000,1.094383,0.000000,0.300653,0.247232,0.000000,0.384500,0.000000,0.000000,7478.000000,,0
10.814672,0.000000,0.000000,0.000000,1.625130,3.287266,1.102443,99998.000000,1.034013,0.000000,0.000000,0.000000,0.210888,0.516835,0.042356,4.999991,10509.000000,,0
12.556984,22.696318,1.045387,0.925122,1.995179,2.763030,0.805366,99998.000000,1.098885,1.355955,0.019277,0.000000,0.299982,0.441386,0.000000,4.999991,11936.000000,,0
10.641982,0.000000,0.388551,0.370049,1.486362,3.000478,1.061929,99998.000000,1.027022,0.000000,0.000000,0.000000,0.172125,0.477190,0.026095,4.999991,11975.000000,,0
10.404534,0.000000,1.726894,0.391635,0.000000,1.813238,0.751868,99998.000000,1.017223,0.000000,0.237266,0.000000,0.000000,0.258455,0.000000,4.999991,12027.000000,,0
10.678988,0.000000,1.572707,0.000000,0.000000,2.944971,0.372151,99998.000000,1.028530,0.000000,0.196648,0.000000,0.000000,0.469081,0.000000,4.999991,13335.000000,,0
10.823923,0.000000,1.042304,0.780186,0.490314,0.000000,0.600718,0.000000,1.034385,0.000000,0.017994,0.000000,0.000000,0.000000,0.000000,0.000000,14281.000000,,0
10.407619,0.000000,0.049340,1.998263,1.122481,1.773150,0.707241,99998.000000,1.017351,0.000000,0.000000,0.300653,0.050179,0.248745,0.000000,4.999991,14539.000000,,0
11.397498,14.142026,1.763899,2.047602,1.683721,0.000000,0.787958,99998.000000,1.056810,1.150512,0.246474,0.311246,0.226270,0.000000,0.000000,4.999991,15375.000000,,0
11.659616,0.000000,0.814107,1.147151,0.955959,6.222985,0.117971,12300.778320,1.066684,0.000000,0.000000,0.059621,0.000000,0.793999,0.000000,4.089932,15690.000000,,0
10.583391,0.000000,0.391635,0.000000,0.000000,2.963473,0.879379,0.000000,1.024625,0.000000,0.000000,0.000000,0.000000,0.471801,0.000000,0.000000,17439.000000,,0
10.703657,14.993137,0.641418,0.533487,0.962126,5.371873,1.348512,99998.000000,1.029532,1.175892,0.000000,0.000000,0.000000,0.730126,0.129855,4.999991,18364.000000,,0
