FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
10.386032,0.000000,1.375347,1.763899,0.814107,0.474896,0.616015,99998.000000,1.016450,0.000000,0.138412,0.246474,0.000000,0.000000,0.000000,4.999991,291.000000,,0
10.706741,13.500608,1.726894,0.533487,0.030837,1.736145,0.258255,99998.000000,1.029657,1.130353,0.237266,0.000000,0.000000,0.239586,0.000000,4.999991,2719.000000,,0
11.261814,0.000000,2.127780,0.792521,0.881949,0.000000,0.588107,99998.000000,1.051608,0.000000,0.327927,0.000000,0.000000,0.000000,0.000000,4.999991,3167.000000,,0
10.379865,16.275972,3.376694,1.282835,0.764767,0.000000,0.252434,29662.015625,1.016192,1.211547,0.528492,0.108171,0.000000,0.000000,0.000000,4.472201,4137.000000,,0
12.526147,0.000000,1.628214,0.992964,0.363881,0.629083,0.040940,99998.000000,1.097818,0.000000,0.211711,0.000000,0.000000,0.000000,0.000000,4.999991,4983.000000,,0
10.734494,0.000000,1.282835,0.841861,0.403970,0.000000,0.015716,99998.000000,1.030782,0.000000,0.108171,0.000000,0.000000,0.000000,0.000000,4.999991,5387.000000,,0
11.551685,0.000000,1.190323,0.579743,1.125565,0.000000,0.847892,99998.000000,1.062645,0.000000,0.075665,0.000000,0.051370,0.000000,0.000000,4.999991,5477.000000,,0
10.481628,0.000000,0.000000,0.746265,0.326876,0.000000,0.084791,99998.000000,1.020429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,7617.000000,,0
11.070622,16.380819,0.977545,0.524236,0.860363,0.440975,0.037642,99998.000000,1.044172,1.214336,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,8438.000000,,0
10.521717,0.000000,0.000000,0.678423,0.345379,0.000000,0.072373,99998.000000,1.022087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,10520.000000,,0
13.842903,4.064368,0.860363,1.301338,0.000000,0.471812,0.619151,0.000000,1.141227,0.608993,0.000000,0.114390,0.000000,0.000000,0.000000,0.000000,15292.000000,,0
