FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
11.224809,22.933765,0.530403,0.928205,1.113230,0.000000,0.352165,99998.000000,1.050179,1.360475,0.000000,0.000000,0.046585,0.000000,0.000000,4.999991,81909.000000,,0
10.768415,0.000000,0.632166,0.635250,0.061675,4.551599,0.521554,99998.000000,1.032152,0.000000,0.000000,0.000000,0.000000,0.658164,0.000000,4.999991,86699.000000,,0
14.993137,0.000000,0.000000,1.418520,0.598245,1.026885,0.050836,99998.000000,1.175892,0.000000,0.000000,0.151835,0.000000,0.011522,0.000000,4.999991,89360.000000,,0
11.909399,0.000000,1.147151,0.959043,1.316756,0.000000,0.753032,99998.000000,1.075890,0.000000,0.059621,0.000000,0.119505,0.000000,0.000000,4.999991,90929.000000,,0
10.518633,0.000000,0.524236,1.264333,0.471812,2.355976,0.317628,99998.000000,1.021959,0.000000,0.000000,0.101861,0.000000,0.372171,0.000000,4.999991,92869.000000,,0
10.765332,0.000000,0.000000,1.184156,0.696925,2.152450,0.100508,99998.000000,1.032027,0.000000,0.000000,0.073409,0.000000,0.332933,0.000000,4.999991,95106.000000,,0
10.308939,0.000000,0.326876,0.169606,1.316756,1.696056,0.724122,99998.000000,1.013214,0.000000,0.000000,0.000000,0.119505,0.229440,0.000000,4.999991,96017.000000,,0
13.346421,32.348419,0.616748,0.000000,0.832609,3.802250,0.139702,3620.154297,1.125365,1.509853,0.000000,0.000000,0.000000,0.580041,0.000000,3.558727,96220.000000,,0
10.500131,4.070535,0.151103,0.709260,0.817191,0.000000,0.283673,99998.000000,1.021195,0.609652,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,98719.000000,,0
10.423037,8.350764,0.265202,1.480195,0.296039,0.000000,0.133105,99998.000000,1.017994,0.921726,0.000000,0.170319,0.000000,0.000000,0.000000,4.999991,99293.000000,,0
11.416001,22.042564,0.527319,0.533487,0.555073,1.289003,0.195195,0.000000,1.057514,1.343262,0.000000,0.000000,0.000000,0.110254,0.000000,0.000000,103963.000000,,0
11.095292,9.531837,1.116313,1.289003,0.675339,0.000000,0.342076,99998.000000,1.045139,0.979177,0.047786,0.110254,0.000000,0.000000,0.000000,4.999991,105597.000000,,0
11.206306,6.959998,1.961258,0.851112,0.823358,3.604891,0.364001,99107.007812,1.049462,0.842609,0.292535,0.000000,0.000000,0.556892,0.000000,4.996104,108078.000000,,0
13.170649,0.000000,1.585042,2.522498,0.749349,0.641418,0.173075,20981.396484,1.119607,0.000000,0.200041,0.401831,0.000000,0.000000,0.000000,4.321835,108377.000000,,0
10.444623,0.000000,2.140115,1.014550,0.989880,2.436154,0.543480,29662.015625,1.018893,0.000000,0.330437,0.006273,0.000000,0.386705,0.000000,4.472201,109443.000000,,0
11.604109,56.509514,1.079309,2.220292,0.345379,3.364359,0.042299,99998.000000,1.064612,1.752122,0.033146,0.346410,0.000000,0.526902,0.000000,4.999991,109573.000000,,0
10.651234,0.000000,0.000000,0.000000,0.000000,0.376216,0.377271,0.000000,1.027400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109789.000000,,0
10.608061,0.000000,0.000000,0.345379,1.609712,1.301338,0.931735,99998.000000,1.025636,0.000000,0.000000,0.000000,0.206748,0.114390,0.000000,4.999991,110112.000000,,0
10.626564,11.163135,0.181941,0.746265,0.000000,0.604413,0.916600,0.000000,1.026393,1.047786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110429.000000,,0
10.543303,0.000000,0.000000,0.505733,0.000000,0.000000,0.471106,0.000000,1.022977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110646.000000,,0
10.460042,5.661744,1.455525,0.037005,0.437891,0.906619,0.318538,0.000000,1.019533,0.752950,0.163020,0.000000,0.000000,0.000000,0.000000,0.000000,112455.000000,,0
12.211605,0.000000,1.486362,0.000000,0.320709,0.000000,0.144359,99998.000000,1.086773,0.000000,0.172125,0.000000,0.000000,0.000000,0.000000,4.999991,112974.000000,,0
11.015115,11.992660,0.240532,1.113230,0.780186,0.000000,0.110864,99998.000000,1.041989,1.078915,0.000000,0.046585,0.000000,0.000000,0.000000,4.999991,116105.000000,,0
12.100591,19.612579,3.382861,0.354630,0.450226,2.140115,0.325777,99998.000000,1.082807,1.292535,0.529284,0.000000,0.000000,0.330437,0.000000,4.999991,119075.000000,,0
12.310285,22.455786,0.000000,0.437891,0.000000,0.271369,0.737898,0.000000,1.090268,1.351328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124826.000000,,0
10.478544,0.000000,2.103110,1.020718,0.000000,0.000000,0.770301,0.000000,1.020301,0.000000,0.322862,0.008906,0.000000,0.000000,0.000000,0.000000,125603.000000,,0
10.524800,0.000000,2.596508,1.258165,0.259034,3.086823,0.253210,99998.000000,1.022214,0.000000,0.414390,0.099738,0.000000,0.489512,0.000000,4.999991,126453.000000,,0
12.473723,0.000000,0.832609,0.487231,0.567408,0.931289,0.030657,99998.000000,1.095996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,127753.000000,,0
10.743746,2.741444,0.588994,0.690757,0.354630,3.151581,0.187045,99998.000000,1.031156,0.437979,0.000000,0.000000,0.000000,0.498528,0.000000,4.999991,137590.000000,,0
10.583391,0.000000,0.000000,0.163438,0.733930,1.686805,0.052749,99998.000000,1.024625,0.000000,0.000000,0.000000,0.000000,0.227065,0.000000,4.999991,138428.000000,,0
10.216427,0.000000,2.244962,0.086345,0.582827,0.000000,0.226822,99998.000000,1.009299,0.000000,0.351209,0.000000,0.000000,0.000000,0.000000,4.999991,138523.000000,,0
10.537135,5.856020,1.255082,0.203527,0.407054,0.767851,0.084403,99998.000000,1.022723,0.767603,0.098672,0.000000,0.000000,0.000000,0.000000,4.999991,138882.000000,,0
10.796169,14.931463,0.669171,0.965210,1.036136,1.677554,0.611390,99998.000000,1.033270,1.174102,0.000000,0.000000,0.015417,0.224676,0.000000,4.999991,139160.000000,,0
12.177685,0.000000,0.000000,0.200443,0.434807,0.619832,0.166497,99998.000000,1.085565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,142619.000000,,0
11.169302,17.632818,1.190323,0.320709,0.006167,0.000000,0.499592,99998.000000,1.048026,1.246322,0.075665,0.000000,0.000000,0.000000,0.000000,4.999991,143609.000000,,0
11.385163,19.054422,1.733061,0.382384,0.410137,0.000000,0.293568,0.000000,1.056339,1.279996,0.238814,0.000000,0.000000,0.000000,0.000000,0.000000,151539.000000,,0
12.304117,0.000000,1.218077,1.060806,1.449357,0.000000,0.848107,99998.000000,1.090050,0.000000,0.085675,0.025636,0.161175,0.000000,0.000000,4.999991,152911.000000,,0
12.026581,4.422081,0.317625,1.393850,0.758600,2.775365,0.333538,99998.000000,1.080142,0.645627,0.000000,0.144216,0.000000,0.443320,0.000000,4.999991,155767.000000,,0
11.779882,0.000000,1.930420,1.733061,0.635250,0.000000,0.107590,41280.730469,1.071141,0.000000,0.285652,0.238814,0.000000,0.000000,0.000000,4.615747,156713.000000,,0
10.820839,0.000000,0.000000,0.712344,0.888117,1.933504,0.390001,99998.000000,1.034261,0.000000,0.000000,0.000000,0.000000,0.286345,0.000000,4.999991,156917.000000,,0
11.967990,0.000000,0.851112,0.061675,0.832609,1.942755,0.436569,99998.000000,1.078021,0.000000,0.000000,0.000000,0.000000,0.288418,0.000000,4.999991,158550.000000,,0
10.487796,0.000000,0.000000,0.283704,0.000000,1.742312,0.380882,0.000000,1.020684,0.000000,0.000000,0.000000,0.000000,0.241126,0.000000,0.000000,162118.000000,,0
12.816018,0.000000,0.937457,1.628214,0.678423,1.729977,0.090224,99998.000000,1.107753,0.000000,0.000000,0.211711,0.000000,0.238040,0.000000,4.999991,163432.000000,,0
11.860059,14.422647,0.000000,0.000000,1.147151,0.345379,0.280180,99998.000000,1.074087,1.159045,0.000000,0.000000,0.059621,0.000000,0.000000,4.999991,164637.000000,,0
11.129213,0.000000,0.900452,0.632166,0.644501,0.851112,0.232837,99998.000000,1.046464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,167010.000000,,0
10.426121,8.020804,0.351546,0.000000,0.955959,1.569623,0.628452,99998.000000,1.018123,0.904218,0.000000,0.000000,0.000000,0.195795,0.000000,4.999991,167866.000000,,0
10.901016,0.000000,1.958174,0.715427,0.900452,1.242747,0.523300,99998.000000,1.037467,0.000000,0.291851,0.000000,0.000000,0.094383,0.000000,4.999991,168692.000000,,0
10.608061,0.000000,0.000000,0.351546,0.129517,0.764767,0.166284,99998.000000,1.025636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,179047.000000,,0
10.934937,17.327528,1.560372,0.246699,0.000000,0.000000,0.745465,0.000000,1.038816,1.238737,0.193228,0.000000,0.000000,0.000000,0.000000,0.000000,195447.000000,,0
11.129213,3.139246,1.150235,0.918954,0.777102,1.588125,0.304434,47023.261719,1.046464,0.496825,0.060786,0.000000,0.000000,0.200885,0.000000,4.672313,203489.000000,,0
10.373697,0.000000,0.000000,0.000000,0.274453,1.970509,0.612942,99998.000000,1.015934,0.000000,0.000000,0.000000,0.000000,0.294578,0.000000,4.999991,204873.000000,,0
10.293520,0.000000,0.000000,0.000000,0.000000,0.000000,0.464337,0.000000,1.012564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,209324.000000,,0
10.324357,0.000000,0.000000,0.000000,0.249783,2.337474,0.194225,99998.000000,1.013863,0.000000,0.000000,0.000000,0.000000,0.368747,0.000000,4.999991,212581.000000,,0
11.625695,0.000000,1.282835,1.551121,1.498697,0.000000,0.455213,12094.976562,1.065419,0.000000,0.108171,0.190646,0.175714,0.000000,0.000000,4.082605,213363.000000,,0
10.355195,0.000000,0.000000,0.783270,0.129517,0.000000,0.164926,99998.000000,1.015158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,217429.000000,,0
10.722159,0.000000,0.635250,1.529534,0.388551,2.886379,0.200942,99998.000000,1.030282,0.000000,0.000000,0.184559,0.000000,0.460353,0.000000,4.999991,219381.000000,,0
11.033617,3.996526,0.000000,0.000000,0.092512,3.475374,0.419494,0.000000,1.042718,0.601683,0.000000,0.000000,0.000000,0.541001,0.000000,0.000000,222435.000000,,0
10.447707,0.000000,2.096942,1.310589,0.949792,0.000000,0.771279,99998.000000,1.019021,0.000000,0.321587,0.117467,0.000000,0.000000,0.000000,4.999991,225069.000000,,0
12.310285,10.065323,0.444058,0.955959,0.178857,0.758600,0.133837,99998.000000,1.090268,1.002828,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,226188.000000,,0
10.669736,0.000000,0.000000,0.191192,0.000000,2.633513,0.377389,0.000000,1.028154,0.000000,0.000000,0.000000,0.000000,0.420535,0.000000,0.000000,226622.000000,,0
10.534052,23.448750,1.403101,0.666088,0.607497,0.000000,0.158717,99998.000000,1.022595,1.370120,0.147089,0.000000,0.000000,0.000000,0.000000,4.999991,228959.000000,,0
11.681202,0.000000,1.819406,0.573575,0.000000,0.407054,0.799597,0.000000,1.067487,0.000000,0.259930,0.000000,0.000000,0.000000,0.000000,0.000000,235353.000000,,0
11.052119,4.002693,0.804856,0.185024,0.000000,2.130863,0.695017,0.000000,1.043446,0.602352,0.000000,0.000000,0.000000,0.328556,0.000000,0.000000,240183.000000,,0
11.807635,0.000000,0.715427,0.000000,0.000000,2.692104,0.889630,0.000000,1.072163,0.000000,0.000000,0.000000,0.000000,0.430092,0.000000,0.000000,244026.000000,,0
11.517764,9.682940,0.027754,1.002215,0.536571,0.613664,0.272621,99998.000000,1.061368,0.986007,0.000000,0.000961,0.000000,0.000000,0.000000,4.999991,250915.000000,,0
11.551685,0.000000,0.860363,0.095596,0.518068,1.742312,0.049090,99998.000000,1.062645,0.000000,0.000000,0.000000,0.000000,0.241126,0.000000,4.999991,252259.000000,,0
11.400582,0.000000,1.884164,0.037005,0.499566,1.177988,0.342658,99998.000000,1.056927,0.000000,0.275119,0.000000,0.000000,0.071141,0.000000,4.999991,257326.000000,,0
11.724375,0.000000,0.061675,0.074010,0.761683,2.244962,0.322867,99998.000000,1.069090,0.000000,0.000000,0.000000,0.000000,0.351209,0.000000,4.999991,257983.000000,,0
10.811588,30.051035,1.153318,0.000000,0.444058,2.473158,0.023056,99998.000000,1.033890,1.477859,0.061949,0.000000,0.000000,0.393252,0.000000,4.999991,258493.000000,,0
12.547733,26.492399,0.000000,0.000000,0.000000,3.228674,0.838406,0.000000,1.098565,1.423121,0.000000,0.000000,0.000000,0.509024,0.000000,0.000000,259140.000000,,0
10.864012,0.000000,0.351546,0.283704,0.743181,4.064368,0.184523,99998.000000,1.035990,0.000000,0.000000,0.000000,0.000000,0.608993,0.000000,4.999991,260548.000000,,0
11.255647,46.268417,0.077093,0.814107,0.197359,0.366965,0.281538,99998.000000,1.051371,1.665285,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,261505.000000,,0
10.583391,44.041958,0.977545,1.492530,0.305290,0.148019,0.032361,99998.000000,1.024625,1.643867,0.000000,0.173923,0.000000,0.000000,0.000000,4.999991,265720.000000,,0
10.361362,0.000000,0.518068,1.449357,0.370049,0.000000,0.407490,0.000000,1.015417,0.000000,0.000000,0.161175,0.000000,0.000000,0.000000,0.000000,269903.000000,,0
10.456958,0.000000,0.000000,0.382384,0.542738,0.000000,0.497300,99998.000000,1.019405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,276579.000000,,0
10.780750,0.000000,1.199574,0.780186,0.863447,0.000000,0.079055,99998.000000,1.032649,0.000000,0.079027,0.000000,0.000000,0.000000,0.000000,4.999991,276865.000000,,0
10.719076,4.036614,1.964342,1.014550,0.564324,2.553336,0.353136,0.000000,1.030157,0.606017,0.293217,0.006273,0.000000,0.407108,0.000000,0.000000,277540.000000,,0
11.150800,6.556028,0.000000,0.101763,0.857279,4.844553,0.126508,99998.000000,1.047306,0.816641,0.000000,0.000000,0.000000,0.685254,0.000000,4.999991,278947.000000,,0
10.817756,0.000000,0.000000,0.286788,0.299123,2.858626,0.032403,99998.000000,1.034137,0.000000,0.000000,0.000000,0.000000,0.456157,0.000000,4.999991,280500.000000,,0
12.220857,58.193233,0.000000,0.157271,0.431723,4.070535,0.192866,99998.000000,1.087102,1.764872,0.000000,0.000000,0.000000,0.609652,0.000000,4.999991,281972.000000,,0
10.558722,6.913742,0.000000,0.740097,0.635250,0.000000,0.009024,99998.000000,1.023611,0.839713,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,282278.000000,,0
10.971943,0.000000,0.444058,0.000000,0.000000,1.702224,0.653689,0.000000,1.040284,0.000000,0.000000,0.000000,0.000000,0.231017,0.000000,0.000000,283566.000000,,0
10.386032,0.000000,0.101763,0.228197,0.083261,2.211041,0.300359,99998.000000,1.016450,0.000000,0.000000,0.000000,0.000000,0.344597,0.000000,4.999991,284401.000000,,0
12.470639,1.911918,1.335259,1.054639,0.807940,1.356845,0.432688,99998.000000,1.095889,0.281469,0.125565,0.023104,0.000000,0.132530,0.000000,4.999991,285634.000000,,0
11.523932,10.648149,0.326876,0.453310,0.243615,1.255082,0.472076,99998.000000,1.061601,1.027274,0.000000,0.000000,0.000000,0.098672,0.000000,4.999991,286714.000000,,0
13.719554,23.470335,2.322055,0.292955,0.801772,0.588994,0.974689,99998.000000,1.137340,1.370519,0.365873,0.000000,0.000000,0.000000,0.000000,4.999991,288263.000000,,0
11.838473,0.000000,0.000000,1.751564,1.100895,0.000000,0.541733,29662.015625,1.073296,0.000000,0.000000,0.243426,0.041746,0.000000,0.000000,4.472201,289350.000000,,0
10.293520,0.000000,1.236579,0.872698,0.638334,0.000000,0.208583,99998.000000,1.012564,0.000000,0.092222,0.000000,0.000000,0.000000,0.000000,4.999991,293660.000000,,0
10.712909,16.269806,0.724679,2.106194,1.060806,1.094727,0.509552,99998.000000,1.029907,1.211382,0.000000,0.323498,0.025636,0.039306,0.000000,4.999991,299260.000000,,0
10.645066,1.887248,1.517200,0.601329,1.168737,0.000000,0.557450,99998.000000,1.027148,0.275829,0.181043,0.000000,0.067717,0.000000,0.000000,4.999991,301335.000000,,0
17.000652,12.782097,1.239663,0.320709,0.289871,3.867008,0.838406,99998.000000,1.230466,1.106602,0.093304,0.000000,0.000000,0.587375,0.000000,4.999991,301514.000000,,0
11.718207,0.000000,1.754647,1.313673,0.000000,0.000000,0.515345,99998.000000,1.068861,0.000000,0.244190,0.118487,0.000000,0.000000,0.000000,4.999991,302707.000000,,0
12.624826,0.000000,1.705307,0.974461,0.567408,0.000000,0.181419,99998.000000,1.101225,0.000000,0.231803,0.000000,0.000000,0.000000,0.000000,4.999991,302823.000000,,0
12.664915,2.473158,0.940540,0.977545,0.949792,1.705307,0.178896,99998.000000,1.102602,0.393252,0.000000,0.000000,0.000000,0.231803,0.000000,4.999991,304069.000000,,0
11.064455,0.000000,1.995179,1.301338,1.011466,0.000000,0.501569,99998.000000,1.043930,0.000000,0.299982,0.114390,0.004951,0.000000,0.000000,4.999991,310498.000000,,0
11.089125,0.000000,0.746265,0.351546,0.481063,0.000000,0.255150,0.000000,1.044897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,311510.000000,,0
11.058288,0.000000,1.313673,1.319840,0.000000,0.203527,0.231284,0.000000,1.043688,0.000000,0.118487,0.120521,0.000000,0.000000,0.000000,0.000000,316366.000000,,0
10.783834,0.000000,1.214993,0.659920,0.536571,0.000000,0.183165,99998.000000,1.032773,0.000000,0.084574,0.000000,0.000000,0.000000,0.000000,4.999991,319710.000000,,0
11.027450,0.000000,1.326008,0.906619,0.148019,0.814107,0.280956,99998.000000,1.042475,0.000000,0.122546,0.000000,0.000000,0.000000,0.000000,4.999991,319771.000000,,0
11.801468,0.000000,1.011466,0.743181,0.536571,0.000000,0.068881,99998.000000,1.071936,0.000000,0.004951,0.000000,0.000000,0.000000,0.000000,4.999991,320147.000000,,0
10.669736,0.000000,0.934373,0.000000,0.240532,6.037961,0.386315,0.000000,1.028154,0.000000,0.000000,0.000000,0.000000,0.780890,0.000000,0.000000,320984.000000,,0
11.357409,0.000000,0.000000,0.447142,0.240532,3.321187,0.773794,0.000000,1.055279,0.000000,0.000000,0.000000,0.000000,0.521293,0.000000,0.000000,321961.000000,,0
10.441540,0.000000,0.573575,0.391635,0.601329,1.335259,0.150180,99998.000000,1.018764,0.000000,0.000000,0.000000,0.000000,0.125565,0.000000,4.999991,322427.000000,,0
10.364446,0.000000,2.368311,1.427771,0.585910,0.000000,0.048896,99998.000000,1.015546,0.000000,0.374439,0.154659,0.000000,0.000000,0.000000,4.999991,323474.000000,,0
10.891766,0.000000,0.234364,0.505733,1.057722,1.008383,0.013503,99998.000000,1.037098,0.000000,0.000000,0.000000,0.024372,0.003625,0.000000,4.999991,328060.000000,,0
11.175469,0.000000,2.531749,0.777102,1.103979,0.000000,0.444206,10060.917969,1.048266,0.000000,0.403421,0.000000,0.042961,0.000000,0.000000,4.002637,329526.000000,,0
11.696621,0.000000,0.000000,0.684590,0.764767,1.008383,0.308509,99998.000000,1.068060,0.000000,0.000000,0.000000,0.000000,0.003625,0.000000,4.999991,331310.000000,,0
11.113794,34.729065,0.428640,0.141852,0.471812,0.000000,0.070821,99998.000000,1.045862,1.540693,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,333176.000000,,0
14.172863,4.329569,2.167868,2.137031,1.248914,1.455525,0.655863,29858.316406,1.151458,0.636445,0.336033,0.329811,0.096533,0.163020,0.000000,4.475065,333714.000000,,0
11.490010,0.000000,1.810155,1.467860,1.011466,0.400886,0.473434,99998.000000,1.060320,0.000000,0.257716,0.166685,0.004951,0.000000,0.000000,4.999991,334123.000000,,0
11.012031,17.490967,1.140983,0.234364,0.163438,0.675339,0.180765,99998.000000,1.041867,1.242814,0.057279,0.000000,0.000000,0.000000,0.000000,4.999991,334146.000000,,0
11.619528,42.709782,0.712344,0.558157,1.461692,2.833956,0.540770,12011.161133,1.065189,1.630527,0.000000,0.000000,0.164856,0.452393,0.000000,4.079585,334874.000000,,0
