FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
13.491357,59.115273,0.737014,0.844944,0.844944,7.585997,0.643211,99998.000000,1.130056,1.771700,0.000000,0.000000,0.000000,0.880013,0.000000,4.999991,1068.000000,,0
10.611145,0.000000,0.000000,1.218077,0.000000,0.487231,3.108951,0.000000,1.025762,0.000000,0.000000,0.085675,0.000000,0.000000,0.492614,0.000000,4249.000000,,0
13.910746,51.233234,0.000000,0.114098,1.424687,0.000000,0.157165,99998.000000,1.143350,1.709552,0.000000,0.000000,0.153720,0.000000,0.000000,4.999991,7022.000000,,0
10.805421,71.582825,0.888117,0.000000,0.712344,0.000000,0.032985,99998.000000,1.033642,1.854809,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,7069.000000,,0
10.509381,53.752651,0.000000,0.573575,0.635250,0.000000,0.127284,99998.000000,1.021577,1.730400,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,7334.000000,,0
11.527016,0.000000,0.891200,1.076225,0.851112,7.548993,0.037821,3189.888184,1.061717,0.000000,0.000000,0.031903,0.000000,0.877889,0.000000,3.503775,9817.000000,,0
11.980325,15.557462,0.468728,0.098680,0.798688,12.519979,0.182001,99998.000000,1.078469,1.191939,0.000000,0.000000,0.000000,1.097604,0.000000,4.999991,10060.000000,,0
10.719076,39.138813,0.474896,0.135685,0.268285,0.000000,0.059373,99998.000000,1.030157,1.592608,0.000000,0.000000,0.000000,0.000000,0.000000,4.999991,11111.000000,,0
10.500131,0.000000,0.632166,0.940540,1.884164,9.519502,1.972623,56735.246094,1.021195,0.000000,0.000000,0.000000,0.275119,0.978614,0.295044,4.753853,12508.000000,,0
10.583391,0.000000,0.854196,1.205742,2.081524,0.000000,2.142291,3620.154297,1.024625,0.000000,0.000000,0.081254,0.318381,0.000000,0.330878,3.558727,17340.000000,,0
10.336692,0.000000,0.000000,0.000000,0.000000,0.000000,0.899525,0.000000,1.014382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17579.000000,,0
10.641982,15.320014,0.000000,0.000000,0.000000,12.532314,0.960839,99998.000000,1.027022,1.185259,0.000000,0.000000,0.000000,1.098031,0.000000,4.999991,17603.000000,,0
10.438456,5.967034,2.177119,0.937457,0.706176,6.170561,0.023672,0.000000,1.018636,0.775759,0.337882,0.000000,0.000000,0.790325,0.000000,0.000000,19367.000000,,0
