FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
47.205872,45604.906250,2.146282,1.174904,2.963473,32.814064,2.456045,61383.253906,1.673996,4.659011,0.331687,0.070003,0.471801,1.516060,0.390236,4.788050,14153.000000,,0
17.124001,50.480804,6.333999,2.084607,3.123827,23.627605,2.491935,24354.037109,1.233605,1.703126,0.801678,0.319024,0.494687,1.373420,0.396537,4.386571,14317.000000,,0
21.706436,43.474548,1.689889,1.498697,4.181550,21.734190,5.700378,96006.367188,1.336589,1.638235,0.227858,0.175714,0.621337,1.337143,0.755904,4.982300,14458.000000,,0
18.052206,107.554642,4.628692,2.294302,5.011075,24.481802,3.739068,18067.906250,1.256530,2.031629,0.665458,0.360651,0.699931,1.388843,0.572763,4.256908,15028.000000,,0
18.672039,48.448620,2.775365,1.924253,5.106671,22.708652,3.991623,16415.578125,1.271192,1.685281,0.443320,0.284262,0.708138,1.356191,0.601150,4.215256,15798.000000,,0
28.666435,136.338257,4.875391,2.710606,5.513725,36.536137,6.413960,54685.070312,1.457374,2.134618,0.688009,0.433066,0.741445,1.562723,0.807126,4.737869,15934.000000,,0
31.475721,17.651321,1.276668,1.782401,5.905360,48.615143,4.785582,99998.000000,1.497976,1.246777,0.106078,0.251005,0.771246,1.686772,0.679935,4.999991,16214.000000,,0
22.665480,19.285702,1.458608,1.575791,4.159964,31.447968,9.172016,99107.007812,1.355365,1.285235,0.163939,0.197498,0.619090,1.497593,0.962465,4.996104,16229.000000,,0
15.788742,23.726286,4.119875,1.770066,1.575791,8.560459,1.224708,66988.640625,1.198348,1.375230,0.614884,0.247989,0.197498,0.932497,0.088032,4.826001,16636.000000,,0
130.907791,41.201832,1.754647,1.844076,3.157748,33.575748,3.652614,64779.531250,2.116966,1.614917,0.244190,0.265779,0.499378,1.526026,0.562604,4.811438,17335.000000,,0
