FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
19.695839,139.465164,5.896109,3.543216,2.966557,25.382254,2.580114,34342.722656,1.294374,2.144466,0.770565,0.549398,0.472253,1.404530,0.411639,4.535835,15608.000000,,0
10.382948,4.792130,0.894284,0.801772,1.289003,0.000000,0.500017,3620.154297,1.016321,0.680529,0.000000,0.000000,0.110254,0.000000,0.000000,3.558727,16121.000000,,0
17.638987,23.377823,2.392981,1.600460,2.130863,14.339385,1.683069,38351.113281,1.246474,1.368804,0.378939,0.204245,0.328556,1.156530,0.226102,4.583778,16210.000000,,0
15.159659,65.412270,2.605759,2.090775,2.035268,28.025019,1.556256,99998.000000,1.180689,1.815659,0.415934,0.320307,0.308622,1.447546,0.192081,4.999991,16414.000000,,0
242.499054,700.458923,19.760597,12.223941,21.259295,227.743362,24.326313,42037.789062,2.384710,2.845383,1.295800,1.087211,1.327549,2.357446,1.386076,4.623640,17996.000000,,0
62.612232,188.903671,6.130473,3.981107,4.958652,41.892590,3.489768,8940.189453,1.796659,2.276240,0.787494,0.600004,0.695364,1.622137,0.542797,3.951347,18402.000000,,0
1119.847412,708.186768,42.361320,18.237230,17.549557,192.857025,17.394434,27329.970703,3.049159,2.850148,1.626969,1.260959,1.244266,2.285235,1.240410,4.436639,18860.000000,,0
857.945435,798.139404,46.925251,20.642548,18.061459,202.601639,17.973951,23334.898438,2.933460,2.902079,1.671407,1.314763,1.256753,2.306643,1.254644,4.368006,19875.000000,,0
54.461910,25153.529297,1.736145,1.110146,2.553336,37.720291,1.619285,23203.595703,1.736093,4.400599,0.239586,0.045380,0.407108,1.576575,0.209323,4.365555,20358.000000,,0
51.483017,49.429249,1.529534,0.635250,2.288134,12.038916,0.112926,99998.000000,1.711664,1.693984,0.184559,0.000000,0.359481,1.080587,0.000000,4.999991,20970.000000,,0
29.203007,49.321316,3.978023,2.923384,2.837040,18.483931,1.746905,4664.380859,1.465428,1.693035,0.599667,0.465886,0.452865,1.266794,0.242269,3.668794,21218.000000,,0
37.399582,41.488621,3.478457,1.366096,1.563456,4.585519,0.910391,99998.000000,1.572867,1.617929,0.541387,0.135481,0.194086,0.661389,0.000000,4.999991,21300.000000,,0
152.126999,218.510651,10.737578,4.779795,5.658660,58.421432,4.648055,17207.802734,2.182206,2.339473,1.030906,0.679409,0.752714,1.766572,0.667271,4.235725,22323.000000,,0
68.508339,392.313232,13.611623,6.879821,15.168911,186.149887,16.492460,36388.082031,1.835743,2.593633,1.133910,0.837577,1.180954,2.269863,1.217285,4.560959,22596.000000,,0
19.421387,30.760294,0.000000,0.838777,1.581958,26.692842,0.701049,99998.000000,1.288280,1.487990,0.000000,0.000000,0.199195,1.426395,0.000000,4.999991,22645.000000,,0
10.777667,7.752519,0.980629,0.095596,1.868746,0.000000,4.159922,99998.000000,1.032525,0.889443,0.000000,0.000000,0.271550,0.000000,0.619085,4.999991,22682.000000,,0
76.760422,74.373611,1.699140,1.874913,4.027363,32.518024,5.406741,77822.039062,1.885137,1.871419,0.230229,0.272981,0.605021,1.512124,0.732936,4.891103,22910.000000,,0
21.327137,23.242140,0.869614,1.279752,1.507948,4.755125,0.727614,99998.000000,1.328933,1.366276,0.000000,0.107126,0.178386,0.677162,0.000000,4.999991,23387.000000,,0
15.847334,152.780746,3.910181,2.596508,3.151581,30.060286,3.481012,55550.132812,1.199956,2.184069,0.592197,0.414390,0.498528,1.477993,0.541706,4.744685,23811.000000,,0
52.312546,130.913956,3.271847,3.102241,2.084607,32.996006,1.132626,7556.652832,1.718606,2.116986,0.514793,0.491676,0.319024,1.518461,0.054087,3.878330,24047.000000,,0
111.409317,169.799911,5.461301,3.163916,5.954700,60.308678,4.548511,25712.855469,2.046921,2.229938,0.737296,0.500225,0.774860,1.780380,0.657869,4.410151,25152.000000,,0
