FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
4890.520020,1735.158081,16.189629,4.520761,20.432854,222.282059,17.290289,6778.160156,3.689355,3.239339,1.209237,0.655212,1.310329,2.346905,1.237802,3.831112,1965.000000,,0
259.317749,155.784317,12.304117,3.691235,21.524496,138.293350,23.315092,56725.957031,2.413832,2.192524,1.090050,0.567172,1.332933,2.140801,1.367637,4.753782,2039.000000,,0
21.441235,0.000000,3.271847,2.238794,9.929639,0.000000,6.083827,99998.000000,1.331250,0.000000,0.514793,0.350014,0.996933,0.000000,0.784177,4.999991,2110.000000,,0
14.977719,0.000000,3.669649,0.000000,7.086432,0.000000,3.948521,99998.000000,1.175446,0.000000,0.564625,0.000000,0.850428,0.000000,0.596434,4.999991,2151.000000,,0
532.111450,302.064545,10.123915,2.954222,29.172169,194.287872,20.491411,0.000000,2.726003,2.480100,1.005348,0.470443,1.464969,2.288446,1.311572,0.000000,2276.000000,,0
77.213737,0.000000,1.412352,1.856411,40.273628,82.671951,58.583050,99998.000000,1.887695,0.000000,0.149943,0.268674,1.605021,1.917358,1.767772,4.999991,2423.000000,,0
49.151711,0.000000,0.801772,0.881949,14.931463,0.000000,25.832487,99998.000000,1.691539,0.000000,0.000000,0.000000,1.174102,0.000000,1.412166,4.999991,2454.000000,,0
73.525581,0.000000,10.552554,3.509295,7.351633,12.600157,2.760278,99998.000000,1.866439,0.000000,1.023358,0.545220,0.866384,1.100376,0.440953,4.999991,2508.000000,,0
73.547173,0.000000,5.072750,2.275799,9.559590,7.919041,4.255726,99998.000000,1.866566,0.000000,0.705243,0.357134,0.980439,0.898673,0.628974,4.999991,2565.000000,,0
17.928858,0.000000,1.276668,1.683721,9.399236,0.000000,17.784643,12300.778320,1.253553,0.000000,0.106078,0.226270,0.973093,0.000000,1.250045,4.089932,2578.000000,,0
62.575226,0.000000,2.090775,1.776234,11.952572,65.449272,12.683386,99998.000000,1.796402,0.000000,0.320307,0.249500,1.077461,1.815905,1.103235,4.999991,2596.000000,,0
189.316895,0.000000,6.845900,2.300469,16.158791,68.804382,13.344744,14058.743164,2.277189,0.000000,0.835431,0.361816,1.208409,1.837616,1.125310,4.147946,2632.000000,,0
3075.915283,3498.535645,27.309591,8.856498,58.011292,453.059814,54.702839,21067.941406,3.487974,3.543886,1.436315,0.947262,1.763512,2.656156,1.738010,4.323622,2814.000000,,0
44.951660,0.000000,0.505733,0.835693,0.937457,0.000000,2.529964,99998.000000,1.652746,0.000000,0.000000,0.000000,0.000000,0.000000,0.403114,4.999991,2868.000000,,0
102.571320,202.570801,16.205048,4.113708,20.858408,226.580795,0.203344,99998.000000,2.011026,2.306577,1.209650,0.614233,1.319281,2.355223,0.000000,4.999991,2896.000000,,0
127.839470,249.619400,14.077268,6.071882,17.601980,129.137726,1.868887,99998.000000,2.106665,2.397278,1.148518,0.783323,1.245561,2.111053,0.271583,4.999991,2942.000000,,0
17.682158,0.000000,2.115445,0.875782,0.518068,0.000000,34.628429,0.000000,1.247535,0.000000,0.325402,0.000000,0.000000,0.000000,1.539433,0.000000,2990.000000,,0
519.853577,249.810593,10.746830,4.804465,109.873611,240.429855,57.475361,99998.000000,2.715881,2.397611,1.031280,0.681645,2.040893,2.380988,1.759482,4.999991,3063.000000,,0
46.724808,21.983974,2.115445,1.665219,5.637074,16.917391,2.892025,99998.000000,1.669548,1.342106,0.325402,0.221471,0.751054,1.228333,0.461202,4.999991,3162.000000,,0
35.592514,0.000000,2.392981,1.640549,5.035745,0.000000,1.721625,0.000000,1.551359,0.000000,0.378939,0.214989,0.702064,0.000000,0.235939,0.000000,3199.000000,,0
225.424393,112.886421,11.724375,4.196969,16.288307,181.681549,12.248639,16320.788086,2.353001,2.052642,1.069090,0.622936,1.211876,2.259311,1.088088,4.212741,3234.000000,,0
22.221422,0.000000,0.780186,2.593424,6.333999,16.840298,1.916827,99998.000000,1.346772,0.000000,0.000000,0.413874,0.801678,1.226350,0.282583,4.999991,3339.000000,,0
106.611015,107.573143,13.620874,4.570101,22.569883,447.555328,25.360512,99998.000000,2.027802,2.031704,1.134205,0.659926,1.353529,2.650847,1.404158,4.999991,3369.000000,,0
4506.834961,7314.042480,189.736282,110.767899,3005.849609,19960.818359,3539.692627,38061.617188,3.653872,3.864157,2.278150,2.044414,3.477967,4.300179,3.548965,4.580487,3427.000000,,1
66.016678,51.125305,9.245049,3.509295,9.445492,312.453674,6.165125,25321.708984,1.819654,1.708636,0.965909,0.545220,0.975225,2.494786,0.789942,4.403493,3459.000000,,0
168.785355,7.422559,9.229630,5.461301,26.794605,141.895157,19.744350,99998.000000,2.227335,0.870554,0.965184,0.737296,1.428047,2.151968,1.295443,4.999991,3535.000000,,0
26.205612,0.000000,0.000000,1.005299,7.404057,441.748657,2.284709,99998.000000,1.418394,0.000000,0.000000,0.002295,0.869470,2.645175,0.358831,4.999991,3550.000000,,0
1275.964722,8449.252930,206.992874,134.851898,622.181274,5061.161621,730.847412,35203.394531,3.105839,3.926818,2.315955,2.129857,2.793917,3.704250,2.863827,4.546585,3576.000000,,1
39.268330,66.713608,0.000000,0.000000,0.000000,0.000000,13.442822,0.000000,1.594042,1.824214,0.000000,0.000000,0.000000,0.000000,1.128490,0.000000,3631.000000,,0
30.152798,0.000000,1.819406,0.965210,32.366920,77.864403,18.002151,99998.000000,1.479328,0.000000,0.259930,0.000000,1.510101,1.891339,1.255324,4.999991,3720.000000,,0
857.994812,1393.886963,209.213165,80.507164,392.125122,2281.029297,337.772278,99998.000000,2.933485,3.144228,2.320589,1.905835,2.593425,3.358131,2.528624,4.999991,3751.000000,,1
52.136772,0.000000,3.894762,1.196491,43.647240,112.599640,56.867290,99998.000000,1.717144,0.000000,0.590481,0.077909,1.639957,2.051537,1.754863,4.999991,3812.000000,,0
296.556976,257.001862,8.165740,3.533965,11.391331,132.391068,13.483150,99998.000000,2.472108,2.409936,0.911996,0.548262,1.056574,2.121859,1.129791,4.999991,3862.000000,,0
501.705780,4183.532715,4.822968,4.079786,6.932245,62.889767,3.716073,99998.000000,2.700449,3.621543,0.683314,0.610637,0.840874,1.798580,0.570084,4.999991,3899.000000,,0
2348.914551,6090.895996,7.289958,3.996526,45.614662,110.431770,0.634882,99998.000000,3.370867,3.784681,0.862725,0.601683,1.659104,2.043094,0.000000,4.999991,4085.000000,,0
18.641201,0.000000,1.911918,0.000000,7.185112,28.743528,1.531871,99998.000000,1.270474,0.000000,0.281469,0.000000,0.856434,1.458540,0.185222,4.999991,4182.000000,,0
134.272156,178.974030,17.065411,8.992182,24.463299,209.086731,15.443665,99998.000000,2.127986,2.252790,1.232117,0.953865,1.388515,2.320327,1.188750,4.999991,4203.000000,,0
48.457870,78.632256,4.634860,1.560372,3.663482,38.389465,1.261780,99998.000000,1.685364,1.895601,0.666037,0.193228,0.563894,1.584212,0.100984,4.999991,4218.000000,,0
42.225636,0.000000,4.656446,1.985928,14.024844,197.911270,6.414649,99998.000000,1.625576,0.000000,0.668055,0.297963,1.146898,2.296471,0.807173,4.999991,4281.000000,,0
106.392067,476.971130,17.666739,9.124783,474.534973,14465.889648,100.396233,99998.000000,2.026909,2.678492,1.247156,0.960223,2.676268,4.160345,2.001717,4.999991,4302.000000,,1
146.844559,4482.062988,186.362671,99.262466,3636.794922,14963.395508,3210.485352,99998.000000,2.166858,3.651478,2.270359,1.996785,3.560719,4.175030,3.506571,4.999991,4321.000000,,1
302.372925,448.579132,16.328396,5.760424,377.677826,1500.627441,7.113466,99998.000000,2.480543,2.651839,1.212944,0.760454,2.577121,3.176273,0.852081,4.999991,4356.000000,,1
1849.302734,4570.381348,17.182592,8.427858,33.171780,276.074799,23.831505,8307.130859,3.267008,3.659952,1.235089,0.925717,1.520769,2.441027,1.377151,3.919451,4562.000000,,0
32.061630,0.000000,0.037005,0.727762,0.000000,0.000000,14.283621,0.000000,1.505986,0.000000,0.000000,0.000000,0.000000,0.000000,1.154838,0.000000,4608.000000,,0
76.979370,66.315804,4.357323,3.533965,43.856934,125.662354,47.048645,46018.058594,1.886374,1.821617,0.639220,0.548262,1.642038,2.099205,1.672547,4.662928,4650.000000,,0
25.345249,0.000000,1.073141,2.226459,5.923862,0.000000,9.584913,99107.007812,1.403897,0.000000,0.030657,0.347615,0.772605,0.000000,0.981588,4.996104,4694.000000,,0
14.222203,0.000000,2.932636,0.635250,6.882905,0.000000,11.700428,99107.007812,1.152967,0.000000,0.467258,0.000000,0.837772,0.000000,1.068202,4.996104,4726.000000,,0
278.973511,236.498093,16.664524,5.692582,17.083912,134.817978,16.366756,99998.000000,2.445563,2.373828,1.221793,0.755309,1.232587,2.129748,1.213963,4.999991,4804.000000,,0
12.553901,0.000000,0.000000,0.000000,8.875000,0.000000,78.791718,99998.000000,1.098779,0.000000,0.000000,0.000000,0.948168,0.000000,1.896481,4.999991,4840.000000,,0
14.721768,0.000000,3.151581,0.070926,2.716774,0.000000,78.791718,99998.000000,1.167960,0.000000,0.498528,0.000000,0.434053,0.000000,1.896481,4.999991,4850.000000,,0
11.468425,0.000000,0.000000,0.255950,0.000000,0.000000,78.791718,0.000000,1.059504,0.000000,0.000000,0.000000,0.000000,0.000000,1.896481,0.000000,4863.000000,,0
342.236420,97.313545,12.264029,4.212387,45.475895,327.153839,53.866383,3275.056885,2.534326,1.988173,1.088633,0.624528,1.657781,2.514752,1.731318,3.515219,4927.000000,,0
123.238533,0.000000,3.611058,1.970509,10.275018,36.573143,10.424314,36080.250000,2.090746,0.000000,0.557634,0.294578,1.011783,1.563162,1.018047,4.557270,5021.000000,,0
38.719425,0.000000,5.492139,1.696056,12.282532,123.047340,6.361096,99998.000000,1.587929,0.000000,0.739742,0.229440,1.089288,2.090072,0.803532,4.999991,5048.000000,,0
39.027798,0.000000,4.924731,2.118529,6.256906,13.546865,1.305825,99998.000000,1.591374,0.000000,0.692383,0.326034,0.796360,1.131839,0.115885,4.999991,5065.000000,,0
232.187027,48.645977,12.125260,5.510641,21.999392,183.100067,18.182016,13484.747070,2.365838,1.687047,1.083691,0.741202,1.342411,2.262688,1.259642,4.129843,5094.000000,,0
15.844250,0.000000,1.807071,0.764767,4.369658,27.914003,0.121269,99998.000000,1.199872,0.000000,0.256975,0.000000,0.640447,1.445822,0.000000,4.999991,5150.000000,,0
248.444504,65.470856,16.602850,7.962214,26.409138,156.502823,38.131104,44000.582031,2.395229,1.816048,1.220183,0.901034,1.421754,2.194522,1.581279,4.643458,5221.000000,,0
24.121004,0.000000,3.416783,0.185024,10.885598,22.625391,4.362000,99998.000000,1.382395,0.000000,0.533617,0.000000,1.036852,1.354596,0.639686,4.999991,5247.000000,,0
17.817842,0.000000,2.682853,1.708391,3.685068,8.088647,1.368691,99998.000000,1.250855,0.000000,0.428597,0.232587,0.566445,0.907876,0.136305,4.999991,5291.000000,,0
62.664654,0.000000,5.159095,4.033530,6.741053,19.076008,4.930121,99998.000000,1.797023,0.000000,0.712574,0.605685,0.828728,1.280488,0.692858,4.999991,5306.000000,,0
47.403233,0.000000,7.891287,2.775365,221.726990,556.494568,84.467110,99998.000000,1.675808,0.000000,0.897148,0.443320,2.345819,2.745461,1.926688,4.999991,5359.000000,,0
323.249817,4359.441406,9.386901,3.379778,56.105541,348.703003,132.522888,99998.000000,2.509538,3.639431,0.972522,0.528888,1.749006,2.542456,2.122291,4.999991,5457.000000,,0
1820.414185,2217.985352,137.577927,79.421692,4253.037109,18320.908203,5314.129395,47921.585938,3.260170,3.345959,2.138549,1.899939,3.628699,4.262947,3.725432,4.680531,5637.000000,,1
10210.937500,42509.136719,2317.189209,1071.679443,22173.117188,99998.000000,42778.007812,99998.000000,4.009066,4.628482,3.364961,3.030065,4.345827,4.999991,4.631220,4.999991,5756.000000,,1
8182.941406,24245.539062,1398.426147,608.760864,7651.541992,56880.820312,4518.826660,99998.000000,3.912910,4.384632,3.145639,2.784447,3.883749,4.754966,3.655026,4.999991,6316.000000,,1
6334.853516,9532.660156,392.979340,159.753082,1138.574951,9089.625000,1406.844482,99998.000000,3.801737,3.979214,2.594370,2.203449,3.056362,3.958546,3.148246,4.999991,6518.000000,,1
46.043304,196.992310,3.333522,2.790784,13.941583,0.000000,15.641720,99998.000000,1.663167,2.294449,0.522903,0.445726,1.144312,0.000000,1.194285,4.999991,6579.000000,,0
381.005188,788.323914,25.943495,9.208044,47.393982,369.154358,36.147377,10468.916016,2.580931,2.896705,1.414029,0.964167,1.675723,2.567208,1.558077,4.019902,6627.000000,,0
2299.562500,2080.743408,98.173904,39.434853,353.479736,2446.715332,367.278564,24929.255859,3.361645,3.318218,1.991996,1.595880,2.548365,3.388583,2.564996,4.396709,6672.000000,,1
5071.267090,3141.157959,158.057022,64.826355,506.904968,3722.402588,504.200226,26364.701172,3.705117,3.497090,2.198814,1.811752,2.704926,3.570823,2.702603,4.421023,6767.000000,,1
448.816589,1955.602295,74.173164,29.597725,185.579391,1662.073486,316.828247,94359.601562,2.652069,3.291281,1.870247,1.471258,2.268530,3.220650,2.500824,4.974786,6869.000000,,0
310.372131,1347.510620,21.993225,6.525191,55.118748,405.844696,85.458862,99998.000000,2.491883,3.129532,1.342289,0.814593,1.741299,2.608360,1.931757,4.999991,6930.000000,,0
