FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
13.358756,0.000000,1.344510,1.332175,1.208826,44.319492,0.363031,0.000000,1.125766,0.000000,0.128564,0.124561,0.082364,1.646595,0.000000,0.000000,4477.000000,,0
19.467642,0.000000,9.978978,3.237926,4.977154,67.200836,3.547848,99998.000000,1.289313,0.000000,0.999086,0.510267,0.696981,1.827375,0.549965,4.999991,4503.000000,,0
68.292480,0.000000,14.875956,4.989489,12.439802,58.800732,6.103704,99998.000000,1.834373,0.000000,1.172485,0.698056,1.094813,1.769383,0.785593,4.999991,4520.000000,,0
171.554550,0.000000,4.647194,2.411484,11.486927,71.351547,10.422849,23839.371094,2.234402,0.000000,0.667191,0.382284,1.060204,1.853403,1.017986,4.377295,4635.000000,,0
334.366699,376.567688,48.538048,23.205133,33.948879,189.893555,34.373753,22887.681641,2.524223,2.575843,1.686082,1.365584,1.530825,2.278510,1.536227,4.359602,4685.000000,,0
47.659184,0.000000,0.000000,0.000000,0.000000,0.000000,3.644281,0.000000,1.678147,0.000000,0.000000,0.000000,0.000000,0.000000,0.561612,0.000000,4726.000000,,0
512.896667,271.236420,42.601852,18.027536,33.955048,261.639801,28.990301,20952.691406,2.710030,2.433348,1.629429,1.255936,1.530904,2.417704,1.462253,4.321240,4842.000000,,0
354.444946,155.155228,30.464254,15.569797,18.064541,120.660530,16.210947,16855.964844,2.549549,2.190766,1.483791,1.192283,1.256827,2.081565,1.209808,4.226754,4988.000000,,0
68.946228,0.000000,16.103283,8.751651,11.638030,87.343819,8.934911,99998.000000,1.838511,0.000000,1.206914,0.942090,1.065879,1.941232,0.951090,4.999991,5148.000000,,0
23.192799,0.000000,3.376694,1.470943,2.275799,15.825747,0.030657,99998.000000,1.365353,0.000000,0.528492,0.167596,0.357134,1.199364,0.000000,4.999991,5173.000000,,0
30.550600,0.000000,5.535311,3.481541,5.556897,67.015808,5.374839,99998.000000,1.485020,0.000000,0.743142,0.541772,0.744832,1.826177,0.730365,4.999991,5247.000000,,0
45.115097,0.000000,0.000000,1.184156,5.183765,24.346117,1.351035,99998.000000,1.654322,0.000000,0.000000,0.073409,0.714645,1.386430,0.130666,4.999991,5266.000000,,0
236.343903,0.000000,22.508209,9.945058,13.506776,90.183937,11.389344,10570.958984,2.373544,0.000000,1.352341,0.997607,1.130552,1.955129,1.056499,4.024115,5295.000000,,0
11.058288,0.000000,1.060806,2.275799,0.000000,14.573750,1.362676,0.000000,1.043688,0.000000,0.025636,0.357134,0.000000,1.163571,0.134393,0.000000,5369.000000,,0
70.136551,0.000000,8.730064,5.448967,5.205351,36.033485,2.593556,0.000000,1.845944,0.000000,0.941017,0.736314,0.716450,1.556706,0.413896,0.000000,5534.000000,,0
16.886553,0.000000,2.473158,1.437022,0.000000,0.000000,4.678658,0.000000,1.227541,0.000000,0.393252,0.157463,0.000000,0.000000,0.670121,0.000000,5659.000000,,0
64.628998,163.863708,23.652277,10.700574,24.515722,150.045471,16.818100,99998.000000,1.810427,2.214483,1.373873,1.029407,1.389445,2.176223,1.225777,4.999991,5799.000000,,0
124.592300,185.995697,24.315281,11.977242,25.715298,127.919647,18.315510,99998.000000,2.095491,2.269503,1.385879,1.078357,1.410192,2.106937,1.262819,4.999991,5820.000000,,0
25.786224,0.000000,5.159095,3.167000,3.669649,68.286308,1.644991,99998.000000,1.411388,0.000000,0.712574,0.500648,0.564625,1.834334,0.216163,4.999991,5852.000000,,0
10.515549,0.000000,0.000000,0.000000,0.000000,0.000000,7.497921,0.000000,1.021832,0.000000,0.000000,0.000000,0.000000,0.000000,0.874941,0.000000,5893.000000,,0
47.088692,0.000000,8.696143,3.722073,7.336215,27.263334,5.706652,20835.664062,1.672917,0.000000,0.939327,0.570785,0.865472,1.435579,0.756381,4.318807,5976.000000,,0
51.800644,0.000000,9.445492,4.468338,12.097507,48.877258,9.237210,99998.000000,1.714335,0.000000,0.975225,0.650146,1.082696,1.689107,0.965541,4.999991,6026.000000,,0
39.666130,0.000000,12.624826,5.359538,5.828266,54.902885,0.224922,99998.000000,1.598420,0.000000,1.101225,0.729127,0.765539,1.739595,0.000000,4.999991,6087.000000,,0
43.246353,0.000000,4.477589,2.405316,5.208435,0.000000,2.695666,99998.000000,1.635949,0.000000,0.651044,0.381172,0.716707,0.000000,0.430666,4.999991,6126.000000,,0
27.744398,0.000000,0.000000,0.000000,0.000000,10.114663,3.666207,0.000000,1.443175,0.000000,0.000000,0.000000,0.000000,1.004951,0.564217,0.000000,6141.000000,,0
43.875435,0.000000,4.893893,1.270500,0.169606,18.755299,19.116274,0.000000,1.642221,0.000000,0.689654,0.103975,0.000000,1.273124,1.281403,0.000000,6160.000000,,0
577.726135,553.614380,74.092995,30.436501,32.881905,253.181122,38.853920,42971.894531,2.761722,2.743207,1.869777,1.483395,1.516957,2.403431,1.589435,4.633184,6267.000000,,0
114.875435,0.000000,7.400973,3.490792,9.152536,32.240490,8.725694,20666.429688,2.060227,0.000000,0.869289,0.542924,0.961541,1.508402,0.940800,4.315266,6375.000000,,0
17.364532,0.000000,4.474505,0.462561,0.000000,4.696534,6.939308,0.000000,1.239663,0.000000,0.650745,0.000000,0.000000,0.671777,0.841316,0.000000,6408.000000,,0
27.719728,0.000000,3.503127,1.335259,1.381515,0.934373,0.014358,0.000000,1.442789,0.000000,0.544456,0.125565,0.140356,0.000000,0.000000,0.000000,6449.000000,,0
900.803284,1233.245728,139.388077,61.082699,80.463997,580.504578,106.718185,49795.019531,2.954630,3.091050,2.144226,1.785918,1.905602,2.763806,2.028239,4.697186,6569.000000,,0
18.693624,0.000000,3.009729,0.653753,3.170084,0.000000,1.020795,0.000000,1.271693,0.000000,0.478527,0.000000,0.501071,0.000000,0.008938,0.000000,6678.000000,,0
39.749393,0.000000,5.094337,1.862578,5.717252,15.693147,3.191802,99998.000000,1.599331,0.000000,0.707088,0.270115,0.757187,1.195710,0.504036,4.999991,6787.000000,,0
68.240051,0.000000,9.538004,3.518546,7.724766,44.819057,7.784116,99998.000000,1.834039,0.000000,0.979457,0.546363,0.887885,1.651463,0.891209,4.999991,6886.000000,,0
127.703789,145.204010,13.821317,8.178075,13.414264,85.024841,12.396996,99998.000000,2.106204,2.161979,1.140549,0.912651,1.127567,1.929546,1.093316,4.999991,6905.000000,,0
42.389072,126.895851,11.086040,6.195231,9.306724,15.634556,5.421407,99998.000000,1.627254,2.103447,1.044776,0.792058,0.968797,1.194086,0.734112,4.999991,6918.000000,,0
33.008339,0.000000,6.044128,5.609321,41.491703,81.703659,44.625854,99998.000000,1.518624,0.000000,0.781334,0.748910,1.617961,1.912241,1.649587,4.999991,7059.000000,,0
272.065948,104.791611,22.757992,11.721291,12.248610,88.962776,9.001485,99998.000000,2.434674,2.020327,1.357134,1.068975,1.088087,1.949208,0.954314,4.999991,7132.000000,,0
61.736450,0.000000,12.597073,5.886858,4.650278,0.000000,0.656016,4583.289062,1.790542,0.000000,1.100270,0.769884,0.667479,0.000000,0.000000,3.661177,7180.000000,,0
15.221334,0.000000,3.833087,1.480195,9.349895,0.086345,9.740138,55703.886719,1.182453,0.000000,0.583549,0.170319,0.970807,0.000000,0.988565,4.745885,7242.000000,,0
1213.660889,769.220154,92.194534,44.014202,62.408707,470.177643,59.679420,22734.503906,3.084097,2.886051,1.964705,1.643593,1.795245,2.672262,1.775825,4.356686,7360.000000,,0
31.441801,0.000000,7.252954,0.641418,7.215949,0.000000,2.820735,0.000000,1.497507,0.000000,0.860515,0.000000,0.858293,0.000000,0.450362,0.000000,7432.000000,,0
41.707565,0.000000,4.937066,0.746265,7.271456,56.857975,3.066652,99998.000000,1.620215,0.000000,0.693469,0.000000,0.861621,1.754791,0.486665,4.999991,7713.000000,,0
58.035965,17.318277,13.182983,5.982453,5.236188,48.994442,4.131721,99998.000000,1.763697,1.238505,1.120014,0.776879,0.719015,1.690147,0.616131,4.999991,7842.000000,,0
19.396717,0.000000,6.429595,1.603544,1.831741,37.331741,0.355464,99998.000000,1.287728,0.000000,0.808184,0.205081,0.262864,1.572078,0.000000,4.999991,7878.000000,,0
21.105108,0.000000,6.901407,1.754647,7.055594,70.586777,2.066231,99998.000000,1.324388,0.000000,0.838938,0.244190,0.848534,1.848723,0.315179,4.999991,8052.000000,,0
47.236710,0.000000,12.772846,5.159095,5.146760,45.990879,2.195649,99998.000000,1.674280,0.000000,1.106288,0.712574,0.711534,1.662672,0.341563,4.999991,8078.000000,,0
23.322315,0.000000,3.771412,2.867877,12.877693,49.953484,7.702235,99998.000000,1.367772,0.000000,0.576504,0.457561,1.109838,1.698566,0.886617,4.999991,8257.000000,,0
628.108215,856.064392,123.004173,56.682201,74.691238,546.987427,79.860039,39350.359375,2.798034,2.932506,2.089920,1.753447,1.873270,2.737977,1.902330,4.594949,8307.000000,,0
306.128906,17.096247,20.750479,8.982931,18.551773,84.580788,23.391373,99998.000000,2.485904,1.232901,1.317028,0.953418,1.268385,1.927272,1.369056,4.999991,8381.000000,,0
201.287964,325.155579,56.404667,23.128040,24.207350,190.359192,8.226431,99998.000000,2.303818,2.512091,1.751315,1.364139,1.383947,2.279574,0.915211,4.999991,8502.000000,,0
38.864361,0.000000,2.257297,0.382384,4.209303,29.764246,2.897652,99998.000000,1.589552,0.000000,0.353589,0.000000,0.624210,1.473695,0.462046,4.999991,8542.000000,,0
10.854760,0.000000,2.010598,0.000000,1.655968,27.408270,0.314329,99998.000000,1.035620,0.000000,0.303325,0.000000,0.219052,1.437882,0.000000,4.999991,8562.000000,,0
3461.213135,4913.240723,311.198578,168.692841,467.926514,3875.309814,616.187866,51990.656250,3.539228,3.691368,2.493038,2.227097,2.670178,3.588306,2.789713,4.715925,8618.000000,,1
145.521637,450.383118,26.480064,14.925296,28.715775,229.960571,50.648476,83367.664062,2.162928,2.653582,1.422919,1.173923,1.458121,2.361653,1.704566,4.920998,8713.000000,,0
2039.020508,4483.435547,5.162179,4.816800,3.999609,20.651798,2.062882,0.000000,3.309422,3.651611,0.712833,0.682759,0.602018,1.314958,0.314474,0.000000,8786.000000,,0
881.048828,498.677551,86.209000,37.350243,55.390114,441.548218,64.981522,49473.277344,2.945000,2.697820,1.935553,1.572293,1.743432,2.644978,1.812790,4.694371,8937.000000,,0
2079.143066,4056.738525,235.961517,126.627563,4165.116699,14315.390625,4289.749512,25599.000000,3.317884,3.608177,2.372841,2.102528,3.619627,4.155803,3.632432,4.408223,9065.000000,,1
36.323360,0.000000,0.000000,0.727762,0.000000,0.000000,10.294094,0.000000,1.560186,0.000000,0.000000,0.000000,0.000000,0.000000,1.012588,0.000000,9130.000000,,0
158.784790,4076.085938,22.757992,10.416869,8.887335,35.018936,2.730424,0.000000,2.200809,3.610243,1.357134,1.017737,0.948772,1.544303,0.436230,0.000000,9166.000000,,0
225.449051,349.955017,25.283573,11.280316,18.977327,61.847466,15.438296,99998.000000,2.353048,2.544012,1.402838,1.052321,1.278235,1.791322,1.188599,4.999991,9208.000000,,0
92.876045,220.542831,17.272020,7.468815,11.372828,0.000000,3.110309,99998.000000,1.967904,2.343493,1.237343,0.873252,1.055869,0.000000,0.492804,4.999991,9226.000000,,0
208.494659,98.719727,6.343251,3.398280,7.274540,21.129778,2.660401,0.000000,2.319095,1.994404,0.802312,0.531259,0.861806,1.324895,0.424947,0.000000,9316.000000,,0
187.611588,205.071716,45.950790,19.668085,34.371353,237.170349,25.433647,99998.000000,2.273260,2.311906,1.662293,1.293762,1.536197,2.375060,1.405409,4.999991,9380.000000,,0
201.630264,0.000000,18.166306,8.196578,3.780664,23.726286,4.176739,99998.000000,2.304556,0.000000,1.259267,0.913633,0.577568,1.375230,0.620837,4.999991,9451.000000,,0
24.025408,0.000000,2.682853,2.152450,4.200052,0.000000,1.374706,99998.000000,1.380671,0.000000,0.428597,0.332933,0.623255,0.000000,0.138210,4.999991,9510.000000,,0
19.822273,0.000000,8.936675,4.372742,11.237144,71.693840,9.634973,99998.000000,1.297153,0.000000,0.951176,0.640754,1.050656,1.855482,0.983850,4.999991,9574.000000,,0
132.058029,66.898628,8.708478,3.379778,11.980325,126.784836,1.724715,0.000000,2.120765,1.825417,0.939942,0.528888,1.078469,2.103067,0.236717,0.000000,9610.000000,,0
12.495310,0.000000,0.000000,0.000000,0.000000,0.000000,5.159659,0.000000,1.096747,0.000000,0.000000,0.000000,0.000000,0.000000,0.712621,0.000000,9691.000000,,0
79.665306,0.000000,14.151278,6.821230,8.202745,49.731453,13.737353,95110.500000,1.901269,0.000000,1.150796,0.833863,0.913959,1.696631,1.137903,4.978229,9765.000000,,0
112.568802,0.000000,6.179812,2.386814,1.884164,37.251564,4.505001,99998.000000,2.051418,0.000000,0.790975,0.377819,0.275119,1.571144,0.653695,4.999991,9794.000000,,0
35.188541,0.000000,3.086823,0.891200,1.060806,49.151711,0.111179,99998.000000,1.546401,0.000000,0.489512,0.000000,0.025636,1.691539,0.000000,4.999991,9819.000000,,0
19.877781,65.387596,11.200139,5.578484,8.875000,50.628822,4.300298,99998.000000,1.298368,1.815495,1.049223,0.746516,0.948168,1.704398,0.633499,4.999991,9833.000000,,0
16.399323,11.052119,5.612404,2.130863,5.035745,13.845987,0.461211,99998.000000,1.214826,1.043446,0.749149,0.328556,0.702064,1.141324,0.000000,4.999991,9845.000000,,0
216.139252,0.000000,7.499653,4.526928,16.374653,94.115707,16.441532,99998.000000,2.334734,0.000000,0.875041,0.655804,1.214172,1.973662,1.215942,4.999991,9932.000000,,0
17.783922,0.000000,1.387682,0.296039,2.701355,25.289742,1.539438,99998.000000,1.250028,0.000000,0.142290,0.000000,0.431582,1.402944,0.187362,4.999991,9950.000000,,0
118.372398,99.580093,20.025799,8.381602,13.790480,103.681465,16.367350,67480.656250,2.073251,1.998173,1.301590,0.923327,1.139579,2.015701,1.213978,4.829179,10028.000000,,0
480.261475,213.894287,29.647064,16.525757,17.799339,126.581306,19.501404,99998.000000,2.681478,2.330199,1.471982,1.218161,1.250404,2.102370,1.290066,4.999991,10070.000000,,0
121.465385,0.000000,6.025626,4.807549,11.471508,47.122612,3.091717,0.000000,2.084453,0.000000,0.780002,0.681924,1.059620,1.673229,0.490200,0.000000,10208.000000,,0
16.494919,0.000000,2.130863,0.622915,2.889463,3.509295,10.915380,0.000000,1.217350,0.000000,0.328556,0.000000,0.460817,0.545220,1.038039,0.000000,10279.000000,,0
14.764941,0.000000,1.677554,2.590341,3.934851,32.471767,1.472498,0.000000,1.169232,0.000000,0.224676,0.413357,0.594928,1.511506,0.168055,0.000000,10352.000000,,0
76.051163,0.000000,8.760901,3.533965,6.121222,55.279102,1.131818,99998.000000,1.881106,0.000000,0.942549,0.548262,0.786838,1.742561,0.053777,4.999991,10370.000000,,0
48.195751,0.000000,1.961258,0.351546,1.461692,14.629256,16.482309,99998.000000,1.683009,0.000000,0.292535,0.000000,0.164856,1.165222,1.217018,4.999991,10418.000000,,0
12.001911,0.000000,0.000000,0.000000,0.000000,0.000000,2.074186,0.000000,1.079250,0.000000,0.000000,0.000000,0.000000,0.000000,0.316848,0.000000,10451.000000,,0
17.521803,0.000000,2.673601,2.608843,4.400495,71.419388,3.265340,99998.000000,1.243579,0.000000,0.427097,0.416448,0.643502,1.853816,0.513928,4.999991,10624.000000,,0
15.739403,0.000000,3.947186,1.862578,0.000000,43.523888,1.037287,99998.000000,1.196988,0.000000,0.596288,0.270115,0.000000,1.638728,0.015899,4.999991,10649.000000,,0
66.309631,0.000000,13.771977,5.482887,5.692582,37.547604,4.264638,99998.000000,1.821577,0.000000,1.138996,0.739009,0.755309,1.574582,0.629882,4.999991,10717.000000,,0
29.449705,0.000000,6.293911,3.836171,9.235798,20.950922,3.617311,99998.000000,1.469081,0.000000,0.798921,0.583898,0.965474,1.321203,0.558386,4.999991,10786.000000,,0
826.207642,581.084290,20.929335,10.120831,25.215733,154.532318,21.393301,38605.648438,2.917089,2.764239,1.320755,1.005216,1.401672,2.189019,1.330278,4.586651,10926.000000,,0
112.790825,0.638334,8.292173,5.106671,6.522108,79.992180,1.225852,99998.000000,2.052274,0.000000,0.918668,0.708138,0.814388,1.903048,0.088438,4.999991,10998.000000,,0
1615.909912,3331.770020,193.393585,117.089561,1403.091919,7469.404297,1322.230591,16820.583984,3.208417,3.522675,2.286442,2.068518,3.147086,3.873286,3.121307,4.225841,11101.000000,,1
45.913788,164.477371,23.532011,8.498784,11.086040,61.085781,15.599083,73065.132812,1.661943,2.216106,1.371659,0.929357,1.044776,1.785940,1.193099,4.863710,11232.000000,,0
85.382561,172.818893,17.358366,7.919041,2.288134,59.713516,2.042089,0.000000,1.931369,2.237591,1.239509,0.898673,0.359481,1.776073,0.310075,0.000000,11268.000000,,0
2099.501953,4270.916504,17.108583,7.200530,11.486927,78.598335,5.887825,3733.122559,3.322116,3.630521,1.233214,0.857364,1.060204,1.895413,0.769955,3.572072,11312.000000,,0
52.090515,396.059998,0.925122,1.794736,135.517990,1739.395142,88.050659,99998.000000,1.716759,2.597761,0.000000,0.254001,2.131997,3.240398,1.944733,4.999991,11419.000000,,0
30.199053,36.388119,0.533487,1.356845,1.578874,44.134468,6.697351,0.000000,1.479993,1.560960,0.000000,0.132530,0.198348,1.644778,0.825903,0.000000,11481.000000,,0
