FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
206.172607,166.676086,19.594076,8.554292,46.009380,400.065765,84.170883,99998.000000,2.314231,2.221873,1.292125,0.932184,1.662846,2.602131,1.925162,4.999991,5988.000000,,0
64.382301,0.000000,3.219423,2.806202,28.925470,148.148972,25.011309,99998.000000,1.808766,0.000000,0.507778,0.448119,1.461280,2.170699,1.398136,4.999991,6027.000000,,0
22.104239,0.000000,0.709260,0.234364,13.303249,18.036787,8.382506,99998.000000,1.344476,0.000000,0.000000,0.000000,1.123958,1.256159,0.923374,4.999991,6331.000000,,0
127.497177,0.000000,9.362231,4.230890,31.580568,235.680908,33.456493,99998.000000,2.105500,0.000000,0.971379,0.626432,1.499420,2.372324,1.524480,4.999991,6564.000000,,0
56.364578,0.000000,2.695188,2.584173,24.895023,130.324966,35.739239,99998.000000,1.751006,0.000000,0.430589,0.412322,1.396113,2.115028,1.553145,4.999991,6595.000000,,0
72.877998,0.000000,13.485189,5.297863,27.365097,201.358887,18.433481,99998.000000,1.862596,0.000000,1.129857,0.724101,1.437197,2.303971,1.265607,4.999991,6919.000000,,0
500.660400,0.000000,11.924818,6.127389,47.856541,373.277313,57.439064,43272.027344,2.699543,0.000000,1.076452,0.787275,1.679941,2.572031,1.759207,4.636207,7034.000000,,0
21.552250,0.000000,4.955568,1.785485,7.212865,56.454006,5.552959,99998.000000,1.333493,0.000000,0.695093,0.251756,0.858108,1.751695,0.744524,4.999991,7186.000000,,0
65.005211,0.000000,2.325139,0.000000,15.853501,157.051727,8.578865,99998.000000,1.812948,0.000000,0.366449,0.000000,1.200125,2.196043,0.933430,4.999991,7224.000000,,0
45.278538,0.000000,1.643633,1.942755,8.381602,58.307331,7.997938,99998.000000,1.655892,0.000000,0.215805,0.288418,0.923327,1.765723,0.902978,4.999991,7372.000000,,0
80.282051,0.000000,4.662613,3.543216,17.734581,68.705696,7.828743,99998.000000,1.904619,0.000000,0.668629,0.549398,1.248821,1.836993,0.893692,4.999991,7558.000000,,0
58.473854,0.000000,6.525191,2.658183,22.964603,119.297516,39.965630,99998.000000,1.766962,0.000000,0.814593,0.424585,1.361059,2.076631,1.601687,4.999991,7687.000000,,0
14.416479,0.000000,3.996526,1.369180,5.004908,38.537483,2.218545,99998.000000,1.158859,0.000000,0.601683,0.136461,0.699396,1.585883,0.346068,4.999991,7810.000000,,0
1779.819946,3354.962891,298.407227,181.240570,6331.958008,27346.027344,6703.308105,27280.416016,3.250376,3.525688,2.474809,2.258255,3.801538,4.436894,3.826289,4.435851,8007.000000,,1
259.780334,166.728500,9.090862,4.459086,26.649670,176.605713,34.719894,71387.687500,2.414606,2.222010,0.958605,0.649246,1.425692,2.247005,1.540578,4.853623,8305.000000,,0
36.051991,0.000000,5.424296,2.084607,7.188195,68.011856,3.316952,99998.000000,1.556929,0.000000,0.734343,0.319024,0.856620,1.832585,0.520739,4.999991,8522.000000,,0
310.208710,93.779579,16.257471,7.434894,32.484104,247.911011,51.327747,90639.132812,2.491654,1.972108,1.211053,0.871275,1.511671,2.394296,1.710352,4.957316,8849.000000,,0
63.398586,0.000000,3.426034,3.441453,22.020979,125.868965,23.194050,99998.000000,1.802080,0.000000,0.534792,0.536742,1.342837,2.099919,1.365377,4.999991,10130.000000,,0
40.273628,0.000000,4.912396,0.567408,17.861015,46.397934,17.027924,99998.000000,1.605021,0.000000,0.691293,0.000000,1.251906,1.666499,1.231162,4.999991,10659.000000,,0
24.333782,0.000000,5.985537,3.287266,7.043259,60.857586,5.044017,99998.000000,1.386210,0.000000,0.777103,0.516835,0.847774,1.784315,0.702777,4.999991,10700.000000,,0
136.890244,0.000000,9.689107,4.687283,24.540394,126.430206,30.701385,99998.000000,2.136373,0.000000,0.986284,0.670921,1.389881,2.101851,1.487158,4.999991,11383.000000,,0
13.648627,0.000000,1.714559,0.857279,0.000000,0.000000,6.619157,0.000000,1.135089,0.000000,0.234152,0.000000,0.000000,0.000000,0.820803,0.000000,11468.000000,,0
35.388985,0.000000,1.218077,2.026016,6.586866,35.055943,3.119817,99998.000000,1.548868,0.000000,0.085675,0.306643,0.818679,1.544762,0.494129,4.999991,11509.000000,,0
82.382080,0.000000,7.175860,4.443667,17.691410,137.189377,19.809093,99998.000000,1.915833,0.000000,0.855874,0.647742,1.247762,2.137321,1.296865,4.999991,11001.000000,,0
10.944189,0.000000,4.570101,1.939672,0.000000,25.743052,1.467841,0.000000,1.039184,0.000000,0.659926,0.287728,0.000000,1.410660,0.166679,0.000000,11654.000000,,0
635.462952,0.000000,9.454743,4.548515,29.166000,201.732025,29.611591,99998.000000,2.803090,0.000000,0.975650,0.657870,1.464877,2.304775,1.471462,4.999991,11766.000000,,0
11.582522,0.000000,0.733930,1.535702,9.713777,48.112492,8.491940,99998.000000,1.063803,0.000000,0.000000,0.186307,0.987388,1.682258,0.929007,4.999991,12144.000000,,0
30.936068,0.000000,1.103979,2.685936,10.009816,48.275928,12.202193,29710.472656,1.490465,0.000000,0.042961,0.429096,1.000426,1.683731,1.086438,4.472909,12272.000000,,0
79.955177,0.000000,4.496091,2.380646,76.270111,192.681244,110.065750,99998.000000,1.902847,0.000000,0.652835,0.376695,1.882354,2.284839,2.041652,4.999991,12880.000000,,0
83.273285,0.000000,2.386814,1.403101,28.598593,100.166000,4.058080,99998.000000,1.920506,0.000000,0.377819,0.147089,1.456345,2.000720,0.608321,4.999991,12944.000000,,0
74.096077,0.000000,2.211041,2.260381,3.015897,12.217772,1.297196,99998.000000,1.869795,0.000000,0.344597,0.354182,0.479416,1.086992,0.113006,4.999991,12988.000000,,0
14.755690,0.000000,2.032184,1.640549,6.259990,120.194885,3.538146,99998.000000,1.168959,0.000000,0.307963,0.214989,0.796574,2.079886,0.548776,4.999991,13263.000000,,0
26.365967,0.000000,3.907097,2.004430,51.960999,188.182068,59.220444,99998.000000,1.421044,0.000000,0.591854,0.301991,1.715677,2.274578,1.772472,4.999991,13283.000000,,0
59.695015,0.000000,5.689498,1.890332,25.298992,138.968689,34.214565,99998.000000,1.775938,0.000000,0.755074,0.276538,1.403103,2.142917,1.534211,4.999991,13419.000000,,0
21.839037,0.000000,2.359060,1.134816,3.219423,26.106932,0.576659,99998.000000,1.339234,0.000000,0.372739,0.054925,0.507778,1.416756,0.000000,4.999991,13763.000000,,0
589.863708,876.148743,7.740184,3.626477,15.424861,106.752869,2.993889,99998.000000,2.770752,2.942578,0.888751,0.559485,1.188221,2.028379,0.476236,4.999991,14036.000000,,0
148.537521,0.000000,9.793954,5.526060,24.386206,168.029846,30.800154,99998.000000,2.171836,0.000000,0.990958,0.742416,1.387144,2.225386,1.488553,4.999991,14219.000000,,0
197.124908,0.000000,8.810242,4.221638,39.727806,202.114410,58.884243,99998.000000,2.294741,0.000000,0.944988,0.625481,1.599095,2.305597,1.769999,4.999991,14445.000000,,0
52.164524,0.000000,3.836171,1.245830,34.109234,108.621613,32.480801,99998.000000,1.717375,0.000000,0.583898,0.095459,1.532872,2.035916,1.511627,4.999991,14590.000000,,0
78.203613,0.000000,1.409269,2.451572,7.986883,6.170561,4.528866,99998.000000,1.893227,0.000000,0.148994,0.389445,0.902377,0.790325,0.655990,4.999991,14610.000000,,0
20.229326,0.000000,2.867877,1.964342,8.936675,181.860413,5.057794,99998.000000,1.305981,0.000000,0.457561,0.293217,0.951176,2.259738,0.703961,4.999991,14791.000000,,0
12.612492,0.000000,6.901407,2.769197,9.208044,53.111233,4.144298,99998.000000,1.100801,0.000000,0.838938,0.442354,0.964167,1.725186,0.617451,4.999991,14812.000000,,0
38.620743,0.000000,8.504951,4.551599,33.298210,245.252823,19.964769,99998.000000,1.586821,0.000000,0.929672,0.658164,1.522421,2.389614,1.300264,4.999991,15263.000000,,0
58.624958,0.000000,4.113708,2.103110,19.069841,138.647980,12.471505,99998.000000,1.768082,0.000000,0.614233,0.322862,1.280347,2.141914,1.095919,4.999991,15281.000000,,0
350.565582,2490.421143,195.552216,113.737534,4548.431152,21484.078125,6944.799805,73591.765625,2.544769,3.396273,2.291263,2.055904,3.657862,4.332117,3.841660,4.866829,15339.000000,,1
191.820892,0.000000,15.323098,6.870570,54.742531,450.457123,109.090302,99998.000000,2.282896,0.000000,1.185347,0.836993,1.738325,2.653653,2.037786,4.999991,16059.000000,,0
1607.266235,1199.568237,13.725721,7.330047,28.499914,280.879272,41.827480,63700.812500,3.206088,3.079025,1.137535,0.865107,1.454844,2.448520,1.621462,4.804145,16242.000000,,0
123.247787,0.000000,5.578484,1.054639,8.356932,34.744484,3.343146,99998.000000,2.090779,0.000000,0.746516,0.023104,0.922047,1.540886,0.524155,4.999991,17094.000000,,0
223.808502,8929.270508,3.003561,1.905751,2.997394,15.255256,0.262653,0.000000,2.349877,3.950816,0.477637,0.280066,0.476744,1.183419,0.000000,0.000000,17215.000000,,0
37.630863,0.000000,6.423428,3.731324,21.795866,62.266853,13.082507,99998.000000,1.575544,0.000000,0.807767,0.571863,1.338374,1.794257,1.116691,4.999991,17270.000000,,0
50.123089,0.000000,8.289090,3.675817,30.334738,250.038788,39.766357,99998.000000,1.700038,0.000000,0.918507,0.565354,1.481940,2.398007,1.599516,4.999991,17467.000000,,0
923.737000,1072.764893,2.325139,2.522498,20.991009,77.438850,23.002953,99998.000000,2.965548,3.030504,0.366449,0.401831,1.322033,1.888959,1.361784,4.999991,17739.000000,,0
63.876564,0.000000,10.355195,5.051164,5.322533,60.583130,5.072346,99998.000000,1.805342,0.000000,1.015158,0.703391,0.726118,1.782352,0.705209,4.999991,17815.000000,,0
103.724640,0.000000,5.538395,4.446751,11.607193,101.498177,11.516487,99998.000000,2.015882,0.000000,0.743384,0.648043,1.064727,2.006458,1.061320,4.999991,18349.000000,,0
156.475067,0.000000,7.277624,2.525582,11.483843,103.502609,10.270809,18047.460938,2.194445,0.000000,0.861990,0.402361,1.060087,2.014951,1.011605,4.256416,18776.000000,,0
834.743408,751.932678,1.726894,3.065236,12.513812,114.486885,10.978765,19475.541016,2.921553,2.876179,0.237266,0.486464,1.097390,2.058756,1.040553,4.289490,19084.000000,,0
781.154175,355.888123,38.562153,20.500694,58.643459,411.999817,59.018387,27070.882812,2.892737,2.551313,1.586161,1.311769,1.768220,2.614897,1.770987,4.432502,20108.000000,,0
26.372133,0.000000,5.186849,3.509295,4.190801,47.332306,1.122661,99998.000000,1.421145,0.000000,0.714904,0.545220,0.622297,1.675158,0.050248,4.999991,20311.000000,,0
122.532356,0.000000,9.701442,4.237057,19.970293,142.388550,18.493505,16898.349609,2.088251,0.000000,0.986836,0.627064,1.300384,2.153475,1.267019,4.227844,20458.000000,,0
31.978371,0.000000,0.999131,2.695188,4.835302,31.509642,0.632345,99998.000000,1.504856,0.000000,0.000000,0.430589,0.684424,1.498443,0.000000,4.999991,20712.000000,,0
141.229065,0.000000,3.817669,1.726894,27.365097,166.959778,35.250484,99998.000000,2.149924,0.000000,0.581798,0.237266,1.437197,2.222612,1.547165,4.999991,20777.000000,,0
33.837864,0.000000,6.130473,2.087691,13.324835,119.809418,8.534238,99998.000000,1.529403,0.000000,0.787494,0.319666,1.124662,2.078491,0.931165,4.999991,20880.000000,,0
27.069059,0.000000,4.039698,1.174904,0.000000,22.363274,2.566636,0.000000,1.432473,0.000000,0.606349,0.070003,0.000000,1.349535,0.409364,0.000000,21194.000000,,0
43.674992,0.000000,9.917304,3.503127,14.734104,88.524887,16.591938,99998.000000,1.640233,0.000000,0.996394,0.544456,1.168324,1.947065,1.219897,4.999991,21683.000000,,0
140.168259,855.820740,6.164394,3.022064,14.169780,99.043518,14.401858,27409.339844,2.146650,2.932383,0.789890,0.480304,1.151363,1.995826,1.158419,4.437899,21964.000000,,0
5680.120117,3661.434082,70.407921,49.197968,548.301086,5503.730469,567.626770,26901.164062,3.754358,3.563651,1.847622,1.691947,2.739019,3.740657,2.754063,4.429771,22205.000000,,1
15.249088,0.203527,0.440975,0.345379,57.946533,121.746002,75.097374,99998.000000,1.183244,0.000000,0.000000,0.000000,1.763027,2.085455,1.875625,4.999991,22707.000000,,0
19.032835,2.861710,0.838777,0.604413,0.000000,55.081741,7.741429,0.000000,1.279503,0.456626,0.000000,0.000000,0.000000,1.741008,0.888821,0.000000,22777.000000,,0
30.630777,0.000000,1.591209,0.277536,8.529621,70.192062,10.694315,99998.000000,1.486158,0.000000,0.201727,0.000000,0.930930,1.846288,1.029153,4.999991,22826.000000,,0
22.243008,75.650276,3.978023,1.979760,14.653927,84.611626,15.380495,99998.000000,1.347193,1.878811,0.599667,0.296613,1.165954,1.927430,1.186970,4.999991,22862.000000,,0
72.979759,115.671043,9.300556,2.380646,13.805899,96.181808,18.077774,99998.000000,1.863202,2.063225,0.968509,0.376695,1.140065,1.983093,1.257145,4.999991,22879.000000,,0
29.998611,25.940411,4.816800,0.814107,16.149540,110.854240,8.327401,99998.000000,1.477101,1.413977,0.682759,0.000000,1.208160,2.044752,0.920509,4.999991,22910.000000,,0
62.612232,37.695621,0.000000,0.104847,38.269199,54.958393,35.615269,99998.000000,1.796659,1.576291,0.000000,0.000000,1.582849,1.740034,1.551636,4.999991,22930.000000,,0
11.952572,0.000000,1.227328,1.304422,0.000000,0.000000,11.406666,0.000000,1.077461,0.000000,0.088961,0.115418,0.000000,0.000000,1.057159,0.000000,22949.000000,,0
16.448662,0.000000,1.177988,0.431723,5.014159,29.079657,3.092846,29662.015625,1.216131,0.000000,0.071141,0.000000,0.700198,1.463589,0.490358,4.472201,22992.000000,,0
17.031488,45.972378,2.078440,1.202658,1.221161,53.530621,3.009995,0.000000,1.231253,1.662497,0.317737,0.080142,0.086773,1.728602,0.478566,0.000000,23005.000000,,0
57.388378,23.424080,1.745396,1.911918,2.454656,0.000000,0.860069,99998.000000,1.758824,1.369663,0.241894,0.281469,0.389991,0.000000,0.000000,4.999991,23022.000000,,0
27.047472,36.397369,1.982844,1.082392,17.549557,60.253170,28.101635,99998.000000,1.432127,1.561070,0.297289,0.034385,1.244266,1.779980,1.448732,4.999991,23065.000000,,0
12.775929,18.453093,0.000000,0.000000,14.623089,0.000000,14.180527,99998.000000,1.106393,1.266069,0.000000,0.000000,1.165039,0.000000,1.151692,4.999991,23083.000000,,0
12.575486,16.319145,0.477980,0.000000,25.598116,49.117790,41.504875,99998.000000,1.099525,1.212697,0.000000,0.000000,1.408208,1.691239,1.618099,4.999991,23198.000000,,0
29.659399,88.346031,4.311067,1.874913,7.425643,28.586258,2.574591,99998.000000,1.472162,1.946187,0.634585,0.272981,0.870734,1.456157,0.410708,4.999991,23258.000000,,0
58.846985,90.492317,4.977154,1.301338,8.751651,0.000000,1.856419,99998.000000,1.769724,1.956612,0.696981,0.114390,0.942090,0.000000,0.268676,4.999991,23275.000000,,0
2457.557861,1609.523560,143.359924,76.226936,159.090088,1047.709473,162.938446,25193.386719,3.390504,3.206697,2.156428,1.882108,2.201643,3.020241,2.212023,4.401287,23341.000000,,0
42.833130,138.314941,2.454656,0.783270,2.938803,19.643415,2.508232,99998.000000,1.631780,2.140869,0.389991,0.000000,0.468170,1.293217,0.399368,4.999991,23420.000000,,0
10.349028,53.444275,0.000000,0.259034,13.731889,40.985973,14.842945,99998.000000,1.014899,1.727901,0.000000,0.000000,1.137730,1.612635,1.171520,4.999991,23484.000000,,0
29.193754,109.028664,4.218554,1.689889,4.270978,26.036007,1.529155,0.000000,1.465290,2.037541,0.625164,0.227858,0.630527,1.415574,0.184451,0.000000,23522.000000,,0
15.283010,37.825138,1.097811,2.285050,2.756862,0.000000,4.260716,73065.132812,1.184209,1.577780,0.040528,0.358896,0.440415,0.000000,0.629483,4.863710,23594.000000,,0
40.600506,102.793350,3.102241,2.525582,3.595639,8.726980,2.588949,99998.000000,1.608531,2.011965,0.491676,0.402361,0.555776,0.940864,0.413124,4.999991,23607.000000,,0
82.126129,150.233582,1.066974,1.375347,1.236579,17.410789,5.017476,99998.000000,1.914481,2.176767,0.028154,0.138412,0.092222,1.240819,0.700485,4.999991,23622.000000,,0
15.942929,46.431854,0.555073,0.678423,4.665697,0.000000,4.191059,99998.000000,1.202568,1.666816,0.000000,0.000000,0.668917,0.000000,0.622324,4.999991,23695.000000,,0
11.101460,8.680724,3.743659,2.038351,3.583304,3.583304,2.095530,3620.154297,1.045380,0.938556,0.573296,0.309279,0.554284,0.554284,0.321294,3.558727,23853.000000,,0
102.620659,70.515854,4.184633,2.059937,11.446838,68.434334,6.981131,99998.000000,2.011235,1.848287,0.621657,0.313854,1.058686,1.835274,0.843926,4.999991,23916.000000,,0
27.947924,16.840298,1.560372,1.541869,2.220292,0.000000,2.044693,99998.000000,1.446350,1.226350,0.193228,0.188048,0.346410,0.000000,0.310628,4.999991,23940.000000,,0
33.723766,54.057941,4.866140,1.014550,50.943363,166.034668,75.818588,99998.000000,1.527936,1.732859,0.687185,0.006273,1.707088,2.220199,1.879776,4.999991,23974.000000,,0
82.505432,70.522018,2.667434,0.268285,31.262943,48.155663,9.352077,99998.000000,1.916483,1.848325,0.426094,0.000000,1.495030,1.682647,0.970908,4.999991,23991.000000,,0
10.842425,0.000000,0.000000,0.403970,44.889984,117.882080,51.031384,99998.000000,1.035126,0.000000,0.000000,0.000000,1.652149,2.071448,1.707837,4.999991,24212.000000,,0
22.141245,33.914959,1.520283,0.672255,13.170649,34.075314,11.906100,99998.000000,1.345202,1.530391,0.181925,0.000000,1.119607,1.532440,1.075770,4.999991,24236.000000,,0
13.182983,26.575661,0.000000,0.585910,0.000000,0.000000,4.087641,0.000000,1.120014,1.424484,0.000000,0.000000,0.000000,0.000000,0.611473,0.000000,24270.000000,,0
38.688587,6.423428,2.578006,1.480195,14.234538,19.609495,19.339249,99998.000000,1.587583,0.807767,0.411284,0.170319,1.153343,1.292466,1.286440,4.999991,24315.000000,,0
16.960564,16.812544,2.639680,0.400886,0.000000,0.000000,3.209459,0.000000,1.229440,1.225633,0.421551,0.000000,0.000000,0.000000,0.506432,0.000000,24340.000000,,0
65.702141,82.332741,2.516331,2.291218,14.561415,95.611320,16.768999,48164.519531,1.817580,1.915573,0.400768,0.360066,1.163204,1.980509,1.224507,4.682727,24454.000000,,0
17.124001,0.000000,1.147151,0.666088,1.952007,2.377563,0.119717,0.000000,1.233605,0.000000,0.059621,0.000000,0.290481,0.376132,0.000000,0.000000,24490.000000,,0
367.168427,177.388992,9.689107,4.570101,26.273455,203.927643,27.917343,28522.916016,2.564865,2.248927,0.986284,0.659926,1.419517,2.309476,1.445874,4.455194,24579.000000,,0
124.305511,144.389893,7.262205,4.360406,27.975677,176.926422,29.717363,35625.824219,2.094490,2.159537,0.861068,0.639527,1.446781,2.247793,1.473010,4.551765,24689.000000,,0
12.883861,0.000000,1.110146,0.977545,23.383991,66.661179,15.830755,99998.000000,1.110046,0.000000,0.045380,0.000000,1.368919,1.823873,1.199502,4.999991,24789.000000,,0
11.172385,0.000000,2.013681,0.237448,0.000000,0.000000,5.542870,0.000000,1.048146,0.000000,0.303991,0.000000,0.000000,0.000000,0.743735,0.000000,24877.000000,,0
12.957870,0.000000,0.000000,1.002215,0.000000,0.000000,8.562178,0.000000,1.112534,0.000000,0.000000,0.000961,0.000000,0.000000,0.932584,0.000000,24896.000000,,0
10.746830,13.654796,0.000000,0.000000,0.000000,0.000000,4.927987,0.000000,1.031280,1.135285,0.000000,0.000000,0.000000,0.000000,0.692670,0.000000,25001.000000,,0
15.067147,33.276627,1.477111,1.091644,0.000000,0.000000,1.619767,0.000000,1.178031,1.522139,0.169413,0.038081,0.000000,0.000000,0.209452,0.000000,25019.000000,,0
10.611145,0.000000,1.474027,0.370049,5.168346,32.422428,2.702845,99998.000000,1.025762,0.000000,0.168505,0.000000,0.713352,1.510846,0.431821,4.999991,25111.000000,,0
39.518112,34.189411,2.960389,3.210172,3.370527,12.008079,1.884188,8589.101562,1.596796,1.533892,0.471349,0.506528,0.527698,1.079473,0.275124,3.933948,25150.000000,,0
16.103283,19.557072,0.000000,1.575791,0.000000,18.937241,0.376031,77405.445312,1.206914,1.291304,0.000000,0.197498,0.000000,1.277317,0.000000,4.888772,25164.000000,,0
57.573402,17.287439,1.683721,1.085476,90.489227,256.027405,100.341103,99998.000000,1.760222,1.237731,0.226270,0.035620,1.956597,2.408287,2.001479,4.999991,25228.000000,,0
756.095764,1097.413208,6.290827,3.447620,16.297560,90.794518,17.186520,57163.992188,2.878577,3.040370,0.798708,0.537519,1.212123,1.958060,1.235188,4.757123,25285.000000,,0
11.690454,4.937066,0.000000,0.863447,0.000000,0.000000,7.512279,0.000000,1.067831,0.693469,0.000000,0.000000,0.000000,0.000000,0.875772,0.000000,25334.000000,,0
16.630604,3.509295,0.354630,0.690757,6.000956,11.601026,6.327335,99998.000000,1.220908,0.545220,0.000000,0.000000,0.778220,1.064496,0.801221,4.999991,25534.000000,,0
11.924818,18.607279,1.196491,2.001346,2.146282,37.288570,1.505483,0.000000,1.076452,1.269683,0.077909,0.301322,0.331687,1.571576,0.177676,0.000000,25556.000000,,0
38.398716,43.493050,2.528666,1.813238,4.582436,27.682722,0.132538,0.000000,1.584317,1.638420,0.402891,0.258455,0.661096,1.442209,0.000000,0.000000,25570.000000,,0
17.016071,40.208870,0.000000,0.471812,0.592078,95.657578,1.362288,99998.000000,1.230859,1.604322,0.000000,0.000000,0.000000,1.980719,0.134269,4.999991,25622.000000,,0
145.860840,86.708565,6.759555,4.190801,9.766201,40.619007,9.666819,99998.000000,2.163939,1.938062,0.829918,0.622297,0.989726,1.608729,0.985284,4.999991,25639.000000,,0
39.178902,12.587822,3.558635,2.978892,3.900929,8.501867,28.323992,0.000000,1.593052,1.099951,0.551283,0.474055,0.591168,0.929514,1.452155,0.000000,25710.000000,,0
15.723984,0.000000,0.000000,2.442321,2.975808,6.485103,1.556827,99998.000000,1.196563,0.000000,0.000000,0.387803,0.473605,0.811917,0.192240,4.999991,25892.000000,,0
182.063934,175.914963,9.874131,5.325617,35.154621,262.315155,43.650047,99998.000000,2.260224,2.245303,0.994499,0.726370,1.545982,2.418823,1.639985,4.999991,25943.000000,,0
48.226589,756.450378,3.083739,1.726894,14.308548,154.322617,19.528263,99998.000000,1.683287,2.878780,0.489078,0.237266,1.155596,2.188430,1.290664,4.999991,25963.000000,,0
24.265940,0.000000,2.038351,0.471812,0.000000,9.189542,7.752295,0.000000,1.384997,0.000000,0.309279,0.000000,0.000000,0.963294,0.889430,0.000000,26009.000000,,0
11.715123,0.000000,0.000000,0.721595,0.314541,0.000000,2.229411,3620.154297,1.068747,0.000000,0.000000,0.000000,0.000000,0.000000,0.348190,3.558727,26036.000000,,0
56.759296,61.273888,4.218554,2.485493,115.840645,237.830261,52.723068,99998.000000,1.754037,1.787275,0.625164,0.395413,2.063861,2.376267,1.722001,4.999991,26154.000000,,0
30.470423,1.908834,0.669171,0.792521,33.477066,89.850899,37.205349,99998.000000,1.483878,0.280768,0.000000,0.000000,1.524747,1.953522,1.570605,4.999991,26181.000000,,0
12.560068,16.171125,0.425556,0.616748,0.477980,11.480760,1.484721,99998.000000,1.098992,1.208740,0.000000,0.000000,0.000000,1.059971,0.171645,4.999991,26195.000000,,0
156.965393,148.593033,11.341991,5.313282,17.046907,86.557465,16.210428,31441.503906,2.195804,2.171999,1.054689,0.725363,1.231646,1.937304,1.209795,4.497503,26310.000000,,0
